datum,path_key,lehrkraft_id,gruppe_id,teilnehmer_id,fach,thema,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,token_anzahl,funktionsklassen_anzahl_gesamt,operator_count,modulator_count,has_operator,drift_norm,cosine_prev,delta_dichte,polaritaetswechsel,dominanzwechsel,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,rolling_dichte,rolling_drift,rolling_cohesion,drift_window,z_drift,z_delta_dichte,changepoint_score,is_changepoint,phase
2025-09-22,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: GRW,kognition,2.4410982889583,1,4.2776947265947,7,5,0,0,0,1.9874498713158884,-0.9749855015412134,-3.9888677228148994,1,1,0.57065609830007,0.061680906507123,0.098417161158226,0.35536178558859,0.45537212052641,0.40162071683407,0.40732235788888,4.24373723580632,1.0363732872874354,0.1737459685012772,5.1818664364371765,3.9150570386858163,3.61797189218954,10.033028930875357,1,Destabilisierung
2025-09-22,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: GRW,kognition,2.7431027601632,1,4.4247995695105,8,3,0,0,0,0.21797160941963714,0.9762440795213598,0.14710484291579995,0,0,0.61993690735636,0.028768242753371,0.20958625007286,0.24606156155614,0.50280793819869,0.42502155926261,0.27733420685918,4.61771931906906,1.011065536125003,0.18086359563583604,5.055327680625015,-0.46587146830803006,-0.9248428442665948,0.0,0,Destabilisierung
2025-09-22,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: GRW,motivation,0.292,1,0.47720959755646,1,1,0,0,0,0.67476644167322,0.7723398397195166,-3.94758997195404,0,1,0.42538068645846,0.16763770894915,0.25145656342372,0.61187763766439,0.0,0.52386784046609,0.28079316248982,4.0028096301923926,1.049799567276352,0.15847708297050966,5.24899783638176,0.6650751759997866,3.569161702503028,5.234236878502815,1,Destabilisierung
2025-09-22,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: GRW,performanz,2.0864958050995,1,3.9909291971125,6,5,0,0,0,0.5188823480783483,0.8653773963048861,3.51371959955604,0,1,0.50686404877188,0.033885703813723,0.13418955811809,0.37059932669004,0.40085263899891,0.52280821682502,0.39060672750351,4.287439108036752,1.068798647578922,0.1495206971423505,5.34399323789461,0.2791325599628843,3.056117877816713,4.335250437779598,1,Destabilisierung
2025-09-22,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: GRW,regulation,1.6593102589405,1,3.445161991689,5,5,0,0,0,0.4184386620721346,0.9124540695687022,-0.5457672054235001,0,1,0.35697457681494,0.30867452774446,-0.051124322883014,0.44905706607895,0.45666641004076,0.36400878395462,0.48163350420338,3.3231590164926326,0.7635017865118456,0.5102859767146503,3.817508932559228,0.030451004021870395,-0.45343185095772,1.0304510040218704,0,Aktivierung
2025-09-22,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: GRW,motivation,-0.875,-1,1.5473173559422,3,2,1,0,1,1.9023488856255626,-0.8094825877527262,-1.8978446357468,1,1,-0.26174164015434,0.0,-0.34252609699211,-0.56549119786432,-0.23330551134745,-0.56484492220962,-0.34769630222972,2.7770835423621323,0.7464815893737805,0.5433865594723477,3.7324079468689026,3.7043614103685227,1.1453751205604572,7.34973653092898,1,Destabilisierung
2025-09-29,lk=12|g=0|tn=12,12,0,12,MAT,Potenzfunktion/-rechnung: binomische Formeln,kognition,1.6517086769815,1,3.1105149252108,4,4,0,0,0,1.9530427307629998,-0.9072064113205216,1.5631975692686002,1,1,0.53100641103836,0.037516048702287,0.13871477916169,0.36888022758025,0.4065452396975,0.52667608483763,0.34443746200904,2.514226613502192,1.093495813642453,0.1666964613039714,5.467479068212265,3.8298707856878513,0.7496610505788893,7.0795318362667405,1,Destabilisierung
2025-09-29,lk=12|g=0|tn=12,12,0,12,MAT,Potenzfunktion/-rechnung: binomische Formeln,kognition,2.1118789605959,1,3.9754603937968,6,5,0,0,0,0.09463461116742543,0.995522119525201,0.8649454685859999,0,0,0.53122744012662,0.022266357176725,0.15845702965771,0.31305095472288,0.4683200092299,0.49369494887372,0.36211699940813,3.21387677275026,0.9774694475412942,0.2113329172651083,4.887347237706471,-0.7712329882800937,-0.07600935957033891,0.0,0,Destabilisierung
2025-09-29,lk=12|g=0|tn=12,12,0,12,MAT,Potenzfunktion/-rechnung: binomische Formeln,kognition,1.6566860222492,1,2.4618609597996,3,2,0,0,0,0.3571920323661038,0.9362065064150807,-1.5135994339972,0,0,0.67293779783815,0.0,0.25562377022792,0.15425123718291,0.44110365154733,0.5044428994776,0.094734207310967,2.90806312528768,0.9451313843988454,0.2254987392871472,4.725656921994227,-0.12118527872562487,0.6910121576473248,0.6910121576473248,0,Destabilisierung
2025-09-29,lk=12|g=0|tn=12,12,0,12,MAT,Potenzfunktion/-rechnung: binomische Formeln,performanz,1.7185730315922,1,3.4752254188631,3,3,0,0,0,0.6412574525139338,0.7943930130005006,1.0133644590635003,0,1,0.31877151424459,0.19146773728403,0.17310725067521,0.46890082280075,0.38408892483263,0.49451988842658,0.46883978948033,2.9140758107225,0.989695142487205,0.20188652797350687,4.948475712436025,0.5821125937462208,0.09949339741627654,1.6816059911624972,1,Destabilisierung
2025-09-29,lk=12|g=0|tn=12,12,0,12,MAT,Potenzfunktion/-rechnung: binomische Formeln,performanz,1.5583528329756,1,2.4727359267413,2,2,0,0,0,0.28325759356945984,0.959882290165426,-1.0024894921218004,0,0,0.42450201381654,0.020128723815308,0.15990248555212,0.38637338240925,0.27902517895313,0.63021146496408,0.41171598220526,3.09915952488232,0.6658768840759846,0.5557595035571373,3.3293844203799225,-0.30423442804136847,0.08663394678757844,0.08663394678757844,0,Aktivierung
2025-09-29,lk=12|g=0|tn=12,12,0,12,MAT,Potenzfunktion/-rechnung: binomische Formeln,performanz,1.5837821959966,1,2.841063020011,5,4,0,0,0,0.19213587499693632,0.981541763154018,0.36832709326970026,0,0,0.55022689874004,0.017598984485026,0.17699477617066,0.31911897982531,0.36269353678425,0.5574591659001,0.3485142733362,3.04526914384236,0.3136955129227718,0.9335091384520453,1.5684775646138591,-0.5298363713355692,-0.6632515565278572,0.0,0,Konsolidierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.4326861730502,1,4.9394420737157,8,4,0,0,0,0.2110104584010886,0.9777371697918601,2.0983790537047,0,1,0.49250122012423,0.065627662434388,0.11087900069211,0.40607281181281,0.40499815995921,0.44606679359696,0.46145761870759,3.2380654798261403,0.33697068236950445,0.9299521485053772,1.6848534118475222,-0.48310609932630966,1.3825034227345172,2.3825034227345174,1,Konsolidierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,performanz,-1.4552652158942,-1,2.4366088452089,3,3,0,0,0,1.9558125752086342,-0.9126131362256202,-2.5028332285068,1,1,-0.21141108626145,-0.15707180025819,-0.29598138611071,-0.37273403427469,-0.25021502605258,-0.59724778816174,-0.53364545639735,3.2330150569079996,0.6566947909380106,0.5601882199772369,3.283473954690053,3.836728451449065,1.860763128747514,8.19749158019658,1,Destabilisierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,1.7128268811499,1,2.9393234666911,5,5,1,0,1,1.9046270017546063,-0.8138156227065485,0.5027146214822,1,1,0.58272628830988,-0.065543238499284,-0.011082298640285,0.37659727764101,0.42827006722132,0.47536769214643,0.3237118046401,3.1258346664736,0.9093687007861451,0.2385464928358271,4.546843503930726,3.71000164009436,-0.5043407484834802,6.21000164009436,1,Destabilisierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.0461096300162,1,3.8838793061339,3,2,1,0,1,0.25000775084312493,0.9687478754698953,0.9445558394428,0,0,0.52681975945728,0.069481231038198,0.10297437976036,0.38799774098501,0.3506570616886,0.45990962201269,0.47117400700764,3.40806334235212,0.9027187322408781,0.2403196098967209,4.51359366120439,-0.3865554076146136,0.01812845611715821,0.01812845611715821,0,Destabilisierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.509295155464,1,3.8411483190915,6,3,0,0,0,0.3134591668438878,0.9508714209674178,-0.04273098704239997,0,0,0.65326522548996,0.020984344791132,0.16805441832496,0.2240481499757,0.47451664831199,0.42970909557727,0.29076309654101,3.60808040216822,0.9269833906102685,0.23418554145940088,4.634916953051342,-0.22946044739228455,-1.048263030619919,0.0,0,Destabilisierung
2025-10-27,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,0.811,1,0.99141868047763,1,1,0,0,0,0.44053217772247877,0.9029644688611547,-2.8497296386138697,0,0,0.81801143740294,0.0,0.17853023972912,0.0,0.48515844807745,0.25216135554961,0.0,2.818475723520606,0.9728877344745465,0.2192310012732598,4.864438672372732,0.08515080713139428,2.270961824794969,2.356112631926363,1,Destabilisierung
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.2414953024427,1,4.7653905687971,5,5,1,0,1,0.7278024820310803,0.7351485464201039,3.77397188831947,0,0,0.47036870669794,0.071220868695358,0.091961975579142,0.39006654587399,0.46307096173179,0.4334201960125,0.45910780175665,3.2842320682382455,0.7272857158390357,0.5487833378024047,3.6364285791951785,0.7963834300231127,3.363861476146758,4.16024490616987,1,Rekonstruktion
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.4784503914436,1,3.9956993418333,7,4,0,0,0,0.2736692789969565,0.962552390565077,-0.7696912269638001,0,0,0.62027794802174,0.017456248999166,0.13276811815846,0.24254013544875,0.49304966323876,0.45222844057314,0.30146959684203,3.495507243266686,0.40109417128750574,0.9040569404567297,2.0054708564375288,-0.3279734710967431,-0.18864576792739177,0.0,0,Aktivierung
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,1.8759903888504,1,3.4630972641871,4,4,0,0,0,0.37827930961428563,0.9284519962967787,-0.5326020776461999,0,0,0.54170727203588,0.3129745356665,0.08516789395408,0.37028327702736,0.34637143840003,0.43219758329334,0.39681632595585,3.411350834877326,0.4267484830417379,0.8959977646221062,2.1337424152086895,-0.06897675148865162,-0.4689993751240262,0.0,0,Aktivierung
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.2147698359634,1,4.5051999610504,4,3,0,0,0,0.2738624173337,0.962499496662742,1.0421026968633003,0,0,0.49160191314302,0.062345305630295,0.07325617380748,0.40938129345955,0.38284523733197,0.45825543665079,0.47424482196104,3.5441611632691066,0.41882913313970027,0.8983233797611712,2.0941456656985014,-0.32749529328385135,0.13347584096056447,0.13347584096056447,0,Aktivierung
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.1820491743331,1,4.4336617364237,6,5,0,0,0,0.18566152987393095,0.9827648210330406,-0.07153822462670067,0,0,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352,4.23260977445832,0.3678550035699907,0.9142834501955484,1.8392750178499535,-0.5458657533993506,-1.014198996085338,0.0,0,Konsolidierung
2025-11-03,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,performanz,1.6957300889367,1,3.3757674034713,7,7,2,0,1,0.2578356940281289,0.9667602040061242,-1.0578943329523995,0,1,0.44488849347411,0.021080049692254,0.21963124294433,0.45607611170093,0.35462502257453,0.50232283893866,0.40901527065618,3.95468514139316,0.27386164596940044,0.9606057817127525,1.3693082298470023,-0.36717474598751826,0.15214916343803006,1.15214916343803,0,Aktivierung
2025-11-10,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,2.1928329711058,1,3.9028243912711,5,3,1,0,1,0.22464042513171129,0.9747682003049855,0.5270569877997997,0,1,0.56185652560873,0.035514064351567,0.10716096158394,0.3336892807476,0.43935402011948,0.47241530936597,0.37948739649417,3.9361101512807197,0.26405587519635143,0.9630489436607341,1.320279375981757,-0.4493606100002228,-0.4755563430204576,1.0,0,Konsolidierung
2025-11-10,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,kognition,1.5921009565853,1,3.2676087905419,3,3,0,0,0,0.3192755378111094,0.9490312789028864,-0.6352156007291998,0,0,0.487235830934,0.3217676297975,0.077153240661545,0.42089421911035,0.40731311868329,0.40263476371624,0.3846263394302,3.8970124565516797,0.25225512083571616,0.9671648001819557,1.2612756041785809,-0.21506009790720765,-0.3476607502806895,0.0,0,Aktivierung
2025-11-10,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,performanz,1.6514653847318,1,3.1819690767104,4,4,0,0,0,0.31897736892965683,0.9491264034853669,-0.08563971383150015,0,1,0.46303540907394,0.052306337430451,0.18165981882267,0.37481530099105,0.44958792227474,0.51900573351321,0.37131243005745,3.63236627968368,0.2612781111549075,0.9644901815464806,1.3063905557745374,-0.21579831356138254,-0.9975242415603469,1.0,0,Aktivierung
2025-11-10,lk=12|g=0|tn=12,12,0,12,MAT,Weitere Themen: binomische Formeln,performanz,1.7185730315922,1,3.4752254188631,3,3,0,0,0,0.252000911720949,0.9682475790902676,0.29325634215270036,0,0,0.31877151424459,0.19146773728403,0.17310725067521,0.46890082280075,0.38408892483263,0.49451988842658,0.46883978948033,3.44067901617156,0.27454598752431114,0.9615867331579262,1.3727299376215558,-0.3816206788322849,-0.7520213544337849,0.0,0,Aktivierung
2025-11-17,lk=12|g=0|tn=12,12,0,12,MAT,Stochastik (Wahrscheinlichkeitsrechnung): Grundbegriffe,kognition,2.4410982889583,1,4.2776947265947,7,5,0,0,0,0.3409635347534045,0.9418716308333981,0.8024693077316001,0,1,0.57065609830007,0.061680906507123,0.098417161158226,0.35536178558859,0.45537212052641,0.40162071683407,0.40732235788888,3.6210644807962398,0.29117155566936626,0.956609018523381,1.4558577783468314,-0.16136429044231385,-0.1498862835448934,1.0,0,Aktivierung
2025-11-17,lk=12|g=0|tn=12,12,0,12,MAT,Stochastik (Wahrscheinlichkeitsrechnung): Grundbegriffe,methodik,1.3071304723696,1,2.3428052989296,2,2,0,0,0,0.12695573589083742,0.9919410673262694,-1.9348894276651003,0,1,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073,3.3090606623279397,0.27163461782119147,0.9600435919276377,1.3581730891059574,-0.6912113571993264,1.189179913280987,2.189179913280987,1,Konsolidierung
