gruppe_id,kw,n,d_semantisch_mittel,kohärenzindex,stabilitaetsindex,polarisierungsindex,dominante_dimension,polaritaet_positiv,polaritaet_neutral,polaritaet_negativ,kognition,sozial,affektiv,motivation,methodik,performanz,regulation
4,202536,5,0.9999982819909536,0.9883716338301579,0.8896463653094133,0.03539557978011386,kognition,1.0,0.0,0.0,0.424071621840318,0.153348822600886,0.262207489149106,0.41668465151077605,0.41945835583981,0.42259400239879,0.420253089018592
4,202537,6,0.9999982913206674,0.9947014228331964,0.9155961900189199,0.028224375688401342,kognition,1.0,0.0,0.0,0.4288761677174717,0.18628286159149665,0.2613192661469983,0.41123136463644,0.4208929512501383,0.42586411517355666,0.4181881782944617
4,202538,3,0.9999982852347918,0.9971571014546314,0.9303624026892343,0.020979053775748695,kognition,1.0,0.0,0.0,0.43610289167537,0.22036311111025333,0.20732131559165667,0.41300704978872665,0.4232417296286933,0.42581728154967663,0.42610136355180667
4,202539,5,0.9999982410984278,0.9953233434113767,0.9201745171182687,0.025719820536943407,kognition,1.0,0.0,0.0,0.4433702390583,0.0598848441025824,0.26516791314314797,0.40344955945149,0.437896537645714,0.43901637554307793,0.41584538553471395
4,202540,4,0.9999982731405996,0.9893574887337047,0.8780699981827529,0.041428661254161676,performanz,1.0,0.0,0.0,0.42544508290737754,0.14787940831656324,0.2487118335177125,0.4179307915713925,0.42379805132939996,0.4267187253431375,0.42158704961189253
4,202542,1,0.9999982416771908,1.0,1.0,0.0,performanz,1.0,0.0,0.0,0.44256422408507,0.060242497482314,0.1679897896954,0.42871903960625,0.43883936949328,0.44574959630992,0.44408439876224
4,202543,5,0.9999982940278919,0.9958669460335436,0.928394762887259,0.025010481505462503,regulation,1.0,0.0,0.0,0.411745655285826,0.21955734840694358,0.28525378198695794,0.414246648313828,0.41178481653225596,0.418552950627872,0.419862314499546
4,202544,4,0.9999983009440075,0.9984073173705734,0.949966658787176,0.017644860758408272,performanz,1.0,0.0,0.0,0.416835790432055,0.2451763793905175,0.2843975451874475,0.4083993938952425,0.40989540744604,0.4194280139409375,0.4139373362273625
4,202545,6,0.9999982741890792,0.9907515204043802,0.8895867266512815,0.03993674606088724,kognition,1.0,0.0,0.0,0.42895669413698173,0.203089159528373,0.295914267246325,0.4010789430996817,0.41243388872658837,0.42255116021319167,0.3990681235397566
4,202546,6,0.999998295068722,0.9963601730151986,0.9348880265983194,0.021738600785664454,kognition,1.0,0.0,0.0,0.42452769582511335,0.18816991672476982,0.3011352451192,0.4087521828583183,0.4185999443576766,0.4195796039628217,0.40995705492596995
4,202547,1,0.999998311104635,1.0,1.0,0.0,kognition,1.0,0.0,0.0,0.42014303811976,0.17224992194466,0.32070674828619,0.40922087119908,0.42007915748215,0.41999420237801,0.41307414070405
4,202548,6,0.9999983057501424,0.9953832367140942,0.9258028403452495,0.029653911226311943,performanz,1.0,0.0,0.0,0.4095973816670566,0.21216491751466518,0.29976007642085,0.41640361155409006,0.4026088042982767,0.43069826173978165,0.4088490555967317
4,202549,3,0.9999983045073098,0.9991545641881652,0.9626600246246556,0.01270875618728144,performanz,1.0,0.0,0.0,0.40647815737035,0.2341784812794233,0.32999937744600333,0.40905433157161,0.4036467504454033,0.41325748034022003,0.41024983227147
4,202550,6,0.999998320545315,0.9966513927330444,0.928631075081283,0.023529662657076508,performanz,1.0,0.0,0.0,0.428672338335695,0.16805608353069348,0.2732734413668967,0.40511409749616334,0.42137384798759836,0.43365042213257327,0.42059889109658993
4,202551,3,0.9999982772005184,0.9961817081282592,0.9227208508070995,0.021128313531866425,performanz,1.0,0.0,0.0,0.42713418192289,0.16384228506565135,0.2512954224847433,0.4163439711866566,0.42349789915539665,0.42967035368069667,0.4273498536408167
4,202602,6,0.9999983136166835,0.9926431217097231,0.8964697139891286,0.02955219069688757,kognition,1.0,0.0,0.0,0.42272746399986333,0.2095955211015692,0.28651458725808,0.4056995079513983,0.41150426660351663,0.42023948248612997,0.4124179541859651
4,202603,4,0.9999982911387979,0.9978519377253796,0.9457967379871121,0.01649577912383158,performanz,1.0,0.0,0.0,0.41941576737498254,0.21664344639426003,0.31086337134706754,0.4017457469498075,0.4111884821575825,0.41967867946945003,0.4118486069951675
4,202604,4,0.9999982992518693,0.9923799891267928,0.8950847328465994,0.0328543754488425,kognition,1.0,0.0,0.0,0.43563190597699497,0.2122755511495175,0.20432781417511975,0.41168886266892246,0.413747419922895,0.4340582480845175,0.4232582667025
4,202605,3,0.9999983073511176,0.9935795523326238,0.9051632982278508,0.031184870512617126,kognition,1.0,0.0,0.0,0.4245727988230567,0.2761619459632733,0.23922870875057334,0.4052150068570966,0.40399688932657335,0.42126280529820664,0.4105655713338299
5,202536,4,0.9999982949753242,0.9931076081580592,0.9034156205015129,0.03422276979951143,kognition,1.0,0.0,0.0,0.4235674019643575,0.2091921486721195,0.27654192563391744,0.4071229074695275,0.41730786702630007,0.42222428356772246,0.410420466315665
5,202537,5,0.9999982924365393,0.9954994550442618,0.9216022657102,0.028932555041148326,performanz,1.0,0.0,0.0,0.429136351807826,0.20033657444681738,0.223568456260426,0.41489037965475406,0.41946901627762595,0.441934489674666,0.416348169793508
5,202538,3,0.9999982967152846,0.9966512259080288,0.9280079154077141,0.021635199582107807,kognition,1.0,0.0,0.0,0.4231898461427333,0.21499622791818,0.2905679887419867,0.4090870226618933,0.41730367354491,0.42054692985908,0.40646430846708
5,202539,5,0.9999982728029156,0.9974573311312294,0.9357006106363838,0.01879204769444402,kognition,1.0,0.0,0.0,0.43267498409942606,0.17678659825861,0.24136118777732601,0.41443464641412,0.424506537824836,0.42967422970979197,0.426168398576152
5,202540,4,0.9999982949156901,0.9991697380856502,0.9612445259623252,0.012057098740691843,kognition,1.0,0.0,0.0,0.423769381946685,0.208575101201875,0.3077821181568475,0.39956597703498253,0.41617467876943753,0.4216848005516975,0.412129181880745
5,202541,1,0.9999983003246766,1.0,1.0,0.0,kognition,1.0,0.0,0.0,0.44291174512041,0.17717616248264,0.32504582236228,0.36757386953567,0.43218253167078,0.42470469613496,0.40560231549328
5,202542,1,0.9999983005723161,1.0,1.0,0.0,kognition,1.0,0.0,0.0,0.43548204497992,0.22655831744157,0.2854199759388,0.39984676536987,0.41256758101287,0.41650136746166,0.41712818413981
5,202543,4,0.9999982648710335,0.9974470834196697,0.9344345999952767,0.0187531817396616,regulation,1.0,0.0,0.0,0.42752228359862754,0.17663427122060749,0.236078303615705,0.4146317693109025,0.42921289588461004,0.4295459066878875,0.42957699823717
5,202544,4,0.9999983335282135,0.9908950276160869,0.8885838555323853,0.037681318942856375,performanz,1.0,0.0,0.0,0.4157762953044425,0.2203415144768875,0.23123525805454925,0.41514008347598,0.40315370744732254,0.448146002778645,0.41384850776558746
5,202545,5,0.9999982623187545,0.9961053294566307,0.9267364264928438,0.027473658397291736,performanz,1.0,0.0,0.0,0.43428453424803604,0.11839683669691121,0.26079707807263997,0.411514044822232,0.42486886807522195,0.43470010941049997,0.42751005392318603
5,202546,5,0.9999982796270673,0.9937508992923951,0.9097656885738024,0.03228872847506716,kognition,1.0,0.0,0.0,0.433487989897006,0.1707328714546318,0.24059078584026997,0.41287458177028,0.42850059241777805,0.42753693426633593,0.419196811560768
5,202547,4,0.9999982812696703,0.9983213644300358,0.9527568143799319,0.016110994079038158,regulation,1.0,0.0,0.0,0.42599774753195996,0.1684438444600975,0.26002182446155997,0.4182265625439975,0.422174843452645,0.42689050886575497,0.4287222869109075
5,202548,4,0.9999982860434101,0.995721856451958,0.9187893004647473,0.0271429591101713,kognition,1.0,0.0,0.0,0.41828464208966254,0.22856496369659998,0.31781218296668,0.4048982092371175,0.4094783826666025,0.41689665632451745,0.39728090933788995
5,202549,4,0.9999982996312486,0.9956655450946953,0.9155247290657611,0.028829599637793153,kognition,1.0,0.0,0.0,0.424633321743015,0.2238657348403125,0.3106128678155925,0.39939531713933246,0.4110082835119975,0.42418764425794253,0.395040809966185
5,202550,3,0.9999983043205778,0.9939160106642863,0.9028589594351933,0.031506419598792156,kognition,1.0,0.0,0.0,0.4183419512102666,0.24413499542368,0.2742186073990333,0.4034228761260467,0.4159228510168267,0.41679854764358665,0.41060332800024674
5,202551,1,0.9999983446659849,1.0,1.0,0.0,performanz,1.0,0.0,0.0,0.40597653639367,0.25197783340634,0.35092393316187,0.39868771016099,0.40199976728663,0.41070390640158,0.39913143696422
5,202602,5,0.9999982835756634,0.9985149112757373,0.9496042113229353,0.016714355944080047,kognition,1.0,0.0,0.0,0.428489487925446,0.21156672775780602,0.26820683891129404,0.40427011898084403,0.41688597543341804,0.42793826944946806,0.419964959626452
5,202603,4,0.9999983017897134,0.9968406993629894,0.9327415273162016,0.02246801414001629,performanz,1.0,0.0,0.0,0.41583717915696,0.21461742466029,0.292829392278685,0.415209110633985,0.411038386418615,0.41963184092038747,0.41414455304743497
5,202604,4,0.9999982771189991,0.992620404229844,0.907087080615851,0.03386766181232228,kognition,1.0,0.0,0.0,0.44410996908288497,0.1495368473997975,0.2466700735101475,0.393866940445515,0.4270541679517925,0.4385204140410575,0.4183828756021575
