id,gruppe_id,teilnehmer_id,fach,datum,thema,bemerkung,wochentag,day_number,lehrkraft_id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,sum_kognition,sum_sozial,sum_affektiv,sum_motivation,sum_methodik,sum_performanz,sum_regulation,token_anzahl,funktionsklassen_anzahl_gesamt,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,operator_count,modulator_count,has_operator,operator_names,modulator_names,x_vector,sum_vector,vector_norm_x,vector_norm_sum,operator_list,modulator_list,sequence_index,has_previous_state,prev_id,delta_vector,delta_norm,delta_d_semantisch,cosine_prev_current,resonance_change,polaritaet_change,dominanz_change,dominanz_from,dominanz_to,operator
693,0,4,MAT,2025-10-27,Trigonometrie: sin/cos,"beherrscht die spezifischen Fachbegriffe hinreichend | Vorbereitung auf anstehende Tests hat sich etwas verbessert | kann effektiv von einer Aufgabe zur anderen wechseln | findet nur sporadisch Lösungen für unerwartete Fragen oder Aufgabenstellungen | gibt nur manchmal zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | nM Verh trig Fkt",1,0,1,722,1070,0.42262531457781,0.16192150458247,0.16866783506966,0.43524035966832,0.39405455354042,0.43691172839776,0.48073966899788,1.7677000686115,0.67726339357129,0.7054810332955,1.8204645749078,1.6481981492895,1.8274553502253,2.0107729389583,5,5,regulation,2.0107729389583,1,4.1826548987587,2,0,1,"nur, sporadisch",,"[0.42262531457781, 0.16192150458247, 0.16866783506966, 0.43524035966832, 0.39405455354042, 0.43691172839776, 0.48073966899788]","[1.7677000686115, 0.67726339357129, 0.7054810332955, 1.8204645749078, 1.6481981492895, 1.8274553502253, 2.0107729389583]",0.9999976091797356,4.182654898758698,"['nur', 'sporadisch']",[],11,1,692.0,"[0.2762702931551, 0.611693300801086, 0.1559009047617801, 0.7794243944866999, 0.4291067574573, 0.09245930850670003, 1.0401141908789497]",1.5351939001456008,1.1738281043493997,0.961106201603374,0.03889379839662599,0,1,performanz,regulation,nur
693,0,4,MAT,2025-10-27,Trigonometrie: sin/cos,"beherrscht die spezifischen Fachbegriffe hinreichend | Vorbereitung auf anstehende Tests hat sich etwas verbessert | kann effektiv von einer Aufgabe zur anderen wechseln | findet nur sporadisch Lösungen für unerwartete Fragen oder Aufgabenstellungen | gibt nur manchmal zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | nM Verh trig Fkt",1,0,1,722,1070,0.42262531457781,0.16192150458247,0.16866783506966,0.43524035966832,0.39405455354042,0.43691172839776,0.48073966899788,1.7677000686115,0.67726339357129,0.7054810332955,1.8204645749078,1.6481981492895,1.8274553502253,2.0107729389583,5,5,regulation,2.0107729389583,1,4.1826548987587,2,0,1,"nur, sporadisch",,"[0.42262531457781, 0.16192150458247, 0.16866783506966, 0.43524035966832, 0.39405455354042, 0.43691172839776, 0.48073966899788]","[1.7677000686115, 0.67726339357129, 0.7054810332955, 1.8204645749078, 1.6481981492895, 1.8274553502253, 2.0107729389583]",0.9999976091797356,4.182654898758698,"['nur', 'sporadisch']",[],11,1,692.0,"[0.2762702931551, 0.611693300801086, 0.1559009047617801, 0.7794243944866999, 0.4291067574573, 0.09245930850670003, 1.0401141908789497]",1.5351939001456008,1.1738281043493997,0.961106201603374,0.03889379839662599,0,1,performanz,regulation,sporadisch
694,0,4,MAT,2025-10-27,Trigonometrie: sin/cos,"beherrscht die spezifischen Fachbegriffe hinreichend | Vorbereitung auf anstehende Tests hat sich etwas verbessert | kann effektiv von einer Aufgabe zur anderen wechseln | findet nur sporadisch Lösungen für unerwartete Fragen oder Aufgabenstellungen | gibt nur manchmal zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | nM Verh trig Fkt",1,0,1,722,1071,0.33940662801459,0.35165369924952,-0.028935370103071,0.47015906248171,0.44061701743393,0.34950231383445,0.47218024096779,1.0263884344291,1.0634244002401,-0.087502502215255,1.4217925763446,1.332455448358,1.0569184662784,1.4279047558095,4,4,regulation,1.4279047558095,1,3.0240571504654,2,0,1,"nur, manchmal",,"[0.33940662801459, 0.35165369924952, -0.028935370103071, 0.47015906248171, 0.44061701743393, 0.34950231383445, 0.47218024096779]","[1.0263884344291, 1.0634244002401, -0.087502502215255, 1.4217925763446, 1.332455448358, 1.0569184662784, 1.4279047558095]",0.9999966931951301,3.02405715046541,"['nur', 'manchmal']",[],12,1,693.0,"[-0.7413116341824, 0.38616100666881015, -0.7929835355107551, -0.3986719985631999, -0.3157427009314999, -0.7705368839469, -0.5828681831487998]",1.5873189262767777,-1.1585977482932996,0.953463869558594,0.04653613044140603,0,0,regulation,regulation,nur
694,0,4,MAT,2025-10-27,Trigonometrie: sin/cos,"beherrscht die spezifischen Fachbegriffe hinreichend | Vorbereitung auf anstehende Tests hat sich etwas verbessert | kann effektiv von einer Aufgabe zur anderen wechseln | findet nur sporadisch Lösungen für unerwartete Fragen oder Aufgabenstellungen | gibt nur manchmal zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | nM Verh trig Fkt",1,0,1,722,1071,0.33940662801459,0.35165369924952,-0.028935370103071,0.47015906248171,0.44061701743393,0.34950231383445,0.47218024096779,1.0263884344291,1.0634244002401,-0.087502502215255,1.4217925763446,1.332455448358,1.0569184662784,1.4279047558095,4,4,regulation,1.4279047558095,1,3.0240571504654,2,0,1,"nur, manchmal",,"[0.33940662801459, 0.35165369924952, -0.028935370103071, 0.47015906248171, 0.44061701743393, 0.34950231383445, 0.47218024096779]","[1.0263884344291, 1.0634244002401, -0.087502502215255, 1.4217925763446, 1.332455448358, 1.0569184662784, 1.4279047558095]",0.9999966931951301,3.02405715046541,"['nur', 'manchmal']",[],12,1,693.0,"[-0.7413116341824, 0.38616100666881015, -0.7929835355107551, -0.3986719985631999, -0.3157427009314999, -0.7705368839469, -0.5828681831487998]",1.5873189262767777,-1.1585977482932996,0.953463869558594,0.04653613044140603,0,0,regulation,regulation,manchmal
1173,0,4,MAT,2025-11-27,Weitere Themen: eypW,"kann nur weniger effektiv Lösungsstrategien für komplexe Probleme entwickeln | Nachhilfe hat in letzter Zeit vereinzelt zur Organisationsfähigkeit beigetragen | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren | kann sein Vorwissen nur sporadisch reaktivieren, um neue Informationen besser zu verstehen | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden",4,3,1,1118,1736,0.58146325663753,0.041658990190015,0.10229094099513,0.35561127941091,0.4362476415685,0.45813260815111,0.35076448436558,1.2955716240704,0.092821351928098,0.22791679274648,0.79234565132865,0.9720133800924,1.0207757762963,0.78154639607609,4,4,kognition,1.2955716240704,1,2.2281129454848,2,0,1,"nur, weniger",,"[0.58146325663753, 0.041658990190015, 0.10229094099513, 0.35561127941091, 0.4362476415685, 0.45813260815111, 0.35076448436558]","[1.2955716240704, 0.092821351928098, 0.22791679274648, 0.79234565132865, 0.9720133800924, 1.0207757762963, 0.78154639607609]",0.9999955119173163,2.228112945484795,"['nur', 'weniger']",[],13,1,694.0,"[0.26918318964129995, -0.9706030483120021, 0.315419294961735, -0.62944692501595, -0.3604420682656, -0.03614268998210002, -0.6463583597334099]",1.4350005358313276,-0.7959442049806,0.894203630993396,0.10579636900660405,0,1,regulation,kognition,nur
1173,0,4,MAT,2025-11-27,Weitere Themen: eypW,"kann nur weniger effektiv Lösungsstrategien für komplexe Probleme entwickeln | Nachhilfe hat in letzter Zeit vereinzelt zur Organisationsfähigkeit beigetragen | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren | kann sein Vorwissen nur sporadisch reaktivieren, um neue Informationen besser zu verstehen | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden",4,3,1,1118,1736,0.58146325663753,0.041658990190015,0.10229094099513,0.35561127941091,0.4362476415685,0.45813260815111,0.35076448436558,1.2955716240704,0.092821351928098,0.22791679274648,0.79234565132865,0.9720133800924,1.0207757762963,0.78154639607609,4,4,kognition,1.2955716240704,1,2.2281129454848,2,0,1,"nur, weniger",,"[0.58146325663753, 0.041658990190015, 0.10229094099513, 0.35561127941091, 0.4362476415685, 0.45813260815111, 0.35076448436558]","[1.2955716240704, 0.092821351928098, 0.22791679274648, 0.79234565132865, 0.9720133800924, 1.0207757762963, 0.78154639607609]",0.9999955119173163,2.228112945484795,"['nur', 'weniger']",[],13,1,694.0,"[0.26918318964129995, -0.9706030483120021, 0.315419294961735, -0.62944692501595, -0.3604420682656, -0.03614268998210002, -0.6463583597334099]",1.4350005358313276,-0.7959442049806,0.894203630993396,0.10579636900660405,0,1,regulation,kognition,weniger
1174,0,4,MAT,2025-11-27,Weitere Themen: eypW,"kann nur weniger effektiv Lösungsstrategien für komplexe Probleme entwickeln | Nachhilfe hat in letzter Zeit vereinzelt zur Organisationsfähigkeit beigetragen | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren | kann sein Vorwissen nur sporadisch reaktivieren, um neue Informationen besser zu verstehen | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden",4,3,1,1118,1737,0.65351797788474,0.064118090148825,0.27470688863022,0.17142366912515,0.46545062801605,0.44733694277058,0.21723795749682,2.1025459180996,0.20628541720474,0.88380712835597,0.55151678757384,1.4974818614472,1.4392051861859,0.69891387268276,5,3,kognition,2.1025459180996,1,3.2172632644708,1,0,1,vereinzelt,,"[0.65351797788474, 0.064118090148825, 0.27470688863022, 0.17142366912515, 0.46545062801605, 0.44733694277058, 0.21723795749682]","[2.1025459180996, 0.20628541720474, 0.88380712835597, 0.55151678757384, 1.4974818614472, 1.4392051861859, 0.69891387268276]",0.9999968917778556,3.2172632644708132,['vereinzelt'],[],14,1,1173.0,"[0.8069742940292, 0.113464065276642, 0.65589033560949, -0.24082886375480994, 0.5254684813548001, 0.4184294098896002, -0.08263252339333005]",1.2689762445280912,0.9891503189859998,0.9559260037056785,0.044073996294321516,0,0,kognition,kognition,vereinzelt
1175,0,4,MAT,2025-11-27,Weitere Themen: eypW,"kann nur weniger effektiv Lösungsstrategien für komplexe Probleme entwickeln | Nachhilfe hat in letzter Zeit vereinzelt zur Organisationsfähigkeit beigetragen | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren | kann sein Vorwissen nur sporadisch reaktivieren, um neue Informationen besser zu verstehen | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden",4,3,1,1118,1738,0.51876001807405,0.15340174444684,0.095149177439808,0.36402297008985,0.483195435891,0.42961310411021,0.38436845185597,1.884870137549,0.5573721125025,0.34571639471075,1.3226463138998,1.7556492712993,1.5609624535896,1.3965698810193,5,4,kognition,1.884870137549,1,3.6334044341863,2,0,1,"nur, selten",,"[0.51876001807405, 0.15340174444684, 0.095149177439808, 0.36402297008985, 0.483195435891, 0.42961310411021, 0.38436845185597]","[1.884870137549, 0.5573721125025, 0.34571639471075, 1.3226463138998, 1.7556492712993, 1.5609624535896, 1.3965698810193]",0.9999972477678571,3.6334044341862772,"['nur', 'selten']",[],15,1,1174.0,"[-0.2176757805506, 0.35108669529775993, -0.53809073364522, 0.7711295263259599, 0.25816740985209985, 0.12175726740369996, 0.69765600833654]",1.2739804341917493,0.41614116971549997,0.9379854586445667,0.06201454135543327,0,0,kognition,kognition,nur
1175,0,4,MAT,2025-11-27,Weitere Themen: eypW,"kann nur weniger effektiv Lösungsstrategien für komplexe Probleme entwickeln | Nachhilfe hat in letzter Zeit vereinzelt zur Organisationsfähigkeit beigetragen | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren | kann sein Vorwissen nur sporadisch reaktivieren, um neue Informationen besser zu verstehen | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden",4,3,1,1118,1738,0.51876001807405,0.15340174444684,0.095149177439808,0.36402297008985,0.483195435891,0.42961310411021,0.38436845185597,1.884870137549,0.5573721125025,0.34571639471075,1.3226463138998,1.7556492712993,1.5609624535896,1.3965698810193,5,4,kognition,1.884870137549,1,3.6334044341863,2,0,1,"nur, selten",,"[0.51876001807405, 0.15340174444684, 0.095149177439808, 0.36402297008985, 0.483195435891, 0.42961310411021, 0.38436845185597]","[1.884870137549, 0.5573721125025, 0.34571639471075, 1.3226463138998, 1.7556492712993, 1.5609624535896, 1.3965698810193]",0.9999972477678571,3.6334044341862772,"['nur', 'selten']",[],15,1,1174.0,"[-0.2176757805506, 0.35108669529775993, -0.53809073364522, 0.7711295263259599, 0.25816740985209985, 0.12175726740369996, 0.69765600833654]",1.2739804341917493,0.41614116971549997,0.9379854586445667,0.06201454135543327,0,0,kognition,kognition,selten
1176,0,4,MAT,2025-11-27,Weitere Themen: eypW,"kann nur weniger effektiv Lösungsstrategien für komplexe Probleme entwickeln | Nachhilfe hat in letzter Zeit vereinzelt zur Organisationsfähigkeit beigetragen | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren | kann sein Vorwissen nur sporadisch reaktivieren, um neue Informationen besser zu verstehen | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden",4,3,1,1118,1739,0.54799918521941,0.049647831311821,0.095812291045437,0.35117805480328,0.39097030893601,0.45115770102989,0.45642029468141,2.0200886874742,0.18301673633051,0.35319272451907,1.294547209068,1.4412333439943,1.6631020495997,1.6825015417685,5,3,kognition,2.0200886874742,1,3.6862887062023,2,0,1,"nur, sporadisch",,"[0.54799918521941, 0.049647831311821, 0.095812291045437, 0.35117805480328, 0.39097030893601, 0.45115770102989, 0.45642029468141]","[2.0200886874742, 0.18301673633051, 0.35319272451907, 1.294547209068, 1.4412333439943, 1.6631020495997, 1.6825015417685]",0.9999972872518481,3.686288706202263,"['nur', 'sporadisch']",[],16,1,1175.0,"[0.1352185499252001, -0.37435537617199, 0.007476329808320026, -0.028099104831800004, -0.314415927305, 0.10213959601009992, 0.2859316607492002]",0.5918768842820797,0.0528842720160001,0.9870267557478765,0.01297324425212354,0,0,kognition,kognition,nur
