datum,mean_delta_norm,mean_resonance_change,operator_rate
2026-01-13,1.4853898737601448,0.11762383722631387,0.38461538461538464
2026-01-14,1.6040632431082962,0.12426322526306707,0.4864864864864865
2026-01-15,1.4925089431596994,0.06451445344874546,0.3333333333333333
2026-01-19,1.421213571084028,0.0819131503059667,0.3333333333333333
2026-01-20,1.6063582804544896,0.17262377164286308,0.45
2026-01-21,1.8318150160127513,0.1727400682135198,0.4375
2026-01-22,1.7709695305673365,0.16368402371799823,0.4473684210526316
2026-01-23,1.9338034425566064,0.15855438888191767,0.125
2026-01-26,1.6984303402180707,0.062074954127726026,0.3888888888888889
2026-01-27,1.5423634389465715,0.1606415954769871,0.4117647058823529
2026-01-28,1.6144215770749615,0.11301528906196676,0.3783783783783784
2026-01-29,2.428175534633916,0.37926754687946235,0.391304347826087
