id,id_mtr_rueckkopplung_datenmaske,mtr_rueckkopplung_datenmaske_values_id,datum,lehrkraft_id,gruppe_id,teilnehmer_id,polaritaet_gesamt,d_semantisch,delta_d_semantisch,delta_vector_norm,polaritaet_shift,dominanz_shift,dominante_dimension,dominante_dimension_wert,operator_count,modulator_count,has_operator,operator_names,modulator_names,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation
819,801,1235,2025-02-10,1,1,2,1,1.2396455138466,-1.9105607990949,0.3400898371385624,0.0,0,performanz,1.0,0,0,0,,,0.24522941785392,0.0,0.28233650081865,0.35332396388163,0.19360217198993,0.80667571662473,0.21699576777205
537,535,803,2025-02-18,1,2,8,1,4.2485018611867,3.0088563473400995,0.4661185577634754,0.0,0,performanz,2.2620039579833,1,0,1,sehr,,0.5065917477162,0.028063272496535,0.20162566570364,0.35212625749247,0.41368637626193,0.53242265336444,0.35116440074563
536,534,801,2025-02-20,1,0,8,0,0.0,-4.2485018611867,0.9999976462346565,1.0,1,,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2753,1847,3498,2025-02-20,1,6,17,1,4.2794722999141,4.2794722999141,0.9999976632687569,1.0,1,motivation,2.477326279731,2,1,1,"unbedingt, deutlich",deutlich,0.29494245967888,0.0,0.36832408635619,0.57888457203824,0.26721888278764,0.41844288561889,0.44241825442017
971,1002,1507,2025-02-21,1,7,11,1,1.5544150025009,-2.7250572974132,0.08774492047365062,0.0,0,motivation,1.0,0,0,0,,,0.2605465039152,0.0,0.34096209154335,0.64332470102519,0.23224021707009,0.40143461343972,0.43231419908893
684,717,1060,2025-02-26,1,3,10,0,0.0,-1.5544150025009,0.9999935667529878,1.0,1,,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
818,797,1231,2025-02-26,1,3,2,1,1.2396455138466,1.2396455138466,0.9999919332428343,1.0,1,performanz,1.0,0,0,0,,,0.24522941785392,0.0,0.28233650081865,0.35332396388163,0.19360217198993,0.80667571662473,0.21699576777205
970,1000,1504,2025-02-28,1,7,11,1,1.5544150025009,0.3147694886543,0.5475831239729904,0.0,1,motivation,1.0,0,0,0,,,0.2605465039152,0.0,0.34096209154335,0.64332470102519,0.23224021707009,0.40143461343972,0.43231419908893
175,171,284,2025-03-04,1,0,21,1,2.676695890062,1.1222808875611001,0.4049268427867125,0.0,1,performanz,1.553411875812,0,0,0,,,0.42460223526205,0.029554764657001,0.15432989391585,0.40312946844816,0.33986310739878,0.5803446249285,0.42449273951197
535,531,797,2025-03-04,1,2,8,1,2.8625021745655,0.18580628450349979,0.3426277718178303,0.0,1,kognition,1.5980585677535,0,0,0,,,0.55827136106279,0.04717658474498,0.023739912454604,0.30849241046925,0.51716630809025,0.37597500895057,0.42608816232289
251,283,396,2025-03-10,1,2,23,1,1.8277877338466,-1.0347144407189,0.18967745095362665,0.0,1,regulation,0.941,0,0,0,,,0.49896111758532,0.043768519086431,0.038297454200628,0.39884063017511,0.39446377826646,0.40978275994671,0.51482720575415
911,910,1383,2025-03-21,1,7,6,1,1.8277877338466,0.0,0.0,0.0,0,regulation,0.941,0,0,0,,,0.49896111758532,0.043768519086431,0.038297454200628,0.39884063017511,0.39446377826646,0.40978275994671,0.51482720575415
969,994,1498,2025-03-21,1,7,11,1,1.8277877338466,0.0,0.0,0.0,0,regulation,0.941,0,0,0,,,0.49896111758532,0.043768519086431,0.038297454200628,0.39884063017511,0.39446377826646,0.40978275994671,0.51482720575415
533,524,788,2025-03-25,1,2,8,0,0.0,-1.8277877338466,0.9999945289351131,1.0,1,,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,163,275,2025-04-01,1,0,21,1,2.3851425920755,2.3851425920755,0.9999958073961224,1.0,1,kognition,1.114246137927,0,0,0,,,0.46715926755757,0.31714834091772,0.41008150150236,0.39892873071411,0.36929884023285,0.33739546972809,0.32193548568629
606,621,911,2025-04-03,1,5,9,1,1.8333540301862,-0.5517885618892999,0.5499296741596373,0.0,1,methodik,1.0,0,0,0,,,0.33163081089698,0.05454454126595,0.03272672475957,0.39762970582878,0.5454454126595,0.40853861408197,0.51326413331259
2752,1834,3485,2025-04-03,1,6,17,1,0.99141868047763,-0.8419353497085699,0.8428746670691551,0.0,1,kognition,0.811,0,0,0,,,0.81801143740294,0.0,0.17853023972912,0.0,0.48515844807745,0.25216135554961,0.0
250,276,390,2025-04-28,1,2,23,0,0.0,-0.99141868047763,0.9999899135457806,1.0,1,,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,588,904,2025-04-29,1,2,9,0,0.0,0.0,0.0,0.0,1,,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
683,696,1040,2025-04-30,1,3,10,1,2.7252941588692,2.7252941588692,0.9999963306847883,1.0,1,motivation,1.4184783339891,0,0,0,,,0.40611119883658,0.017733295686681,0.20977608045136,0.52048441249129,0.2871279945039,0.45173629181326,0.48304626656427
817,782,1218,2025-04-30,1,3,2,1,3.2665174874432,0.541223328574,0.1956438766340903,0.0,0,motivation,1.4855528312733,0,0,0,,,0.44162358207525,0.028043641757625,0.21705343637571,0.45478044712127,0.45160229339963,0.41093781527311,0.42121737198262
2378,1585,2966,2025-04-30,1,4,12,1,2.8439705763106,-0.4225469111326001,0.1649023735744225,0.0,0,motivation,1.4972891201799,0,0,0,,,0.35973552428409,0.02461338891801,0.19544287268531,0.52647656339563,0.3512943726504,0.46793301686985,0.4606874954331
530,513,776,2025-05-06,1,2,8,1,2.9804439385841,0.13647336227350015,0.6338046481824825,0.0,1,kognition,1.7039846014093,1,0,1,sehr,,0.57171982406773,0.50950609483976,0.10429210597286,0.31959374825077,0.33130173834638,0.38305826527894,0.2098136982994
298,329,469,2025-06-24,1,1,3,0,0.0,-2.9804439385841,0.9999966448063939,1.0,1,,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,2105,3873,2025-06-25,1,4,14,0,0.0,0.0,0.0,0.0,1,,0.0,0,0,0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3104,2150,3877,2025-08-22,1,7,4,1,3.8014751741185,3.8014751741185,0.9999973694491643,1.0,1,kognition,2.1982887533958,1,1,1,deutlich,deutlich,0.57827103163846,0.032586441728781,0.11160103015591,0.31828824440691,0.455066960453,0.4635561282402,0.35889142885283
3105,2150,3878,2025-08-22,1,7,4,1,4.1990309356057,0.39755576148720007,0.10076821738320847,0.0,0,kognition,2.200270088071,0,0,0,,,0.52399348370573,0.021963229774419,0.18362881266575,0.31281566223708,0.46688529305889,0.50392461571568,0.34849477471601
3106,2150,3879,2025-08-22,1,7,4,1,4.2213360198657,0.022305084260000108,0.22453954564611447,0.0,0,kognition,2.0091885173157,1,0,1,besonders,,0.47595921013356,0.044183633659317,0.17610920172818,0.44111260639987,0.35438699787956,0.44543989511757,0.47106716304508
3107,2150,3880,2025-08-22,1,7,4,1,4.4336617364237,0.21232571655799948,0.21998629704707545,0.0,0,kognition,2.1820491743331,0,0,0,,,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352
3108,2150,3881,2025-08-22,1,7,4,1,2.5548891531968,-1.8787725832268998,0.48006615003932884,0.0,0,kognition,1.65799276022,1,0,1,meistens,,0.64894645964613,0.0,0.26242424293343,0.17143533804532,0.43067955000217,0.53294810871909,0.10528791309176
169,137,251,2025-08-25,1,2,21,1,3.2500733602901,0.6951842070933001,0.5137060566851652,0.0,1,performanz,1.7503923860708,0,0,0,,,0.38839016543615,0.042134255804933,0.11434696884422,0.40387347344296,0.423619496146,0.53856845872242,0.44908034483934
170,137,252,2025-08-25,1,2,21,1,3.8229300313861,0.5728566710959999,0.3440832265832951,0.0,1,kognition,2.0311230831007,0,0,0,,,0.5312987037268,0.20795513229951,0.31164531269073,0.34246928522452,0.41648835124838,0.41913366222758,0.33305785235829
171,137,253,2025-08-25,1,2,21,1,4.5347833117075,0.7118532803213999,0.33198181222252904,0.0,1,performanz,2.3014253844218,0,0,0,,,0.41476969392919,0.051856732935361,0.10098465693496,0.42176385072412,0.42040859468173,0.50750392051611,0.45042902589896
172,137,254,2025-08-25,1,2,21,1,4.0164817262936,-0.5183015854138997,0.10005243867955989,0.0,1,regulation,1.9126138920563,0,0,0,,,0.4588553814492,0.047909025290553,0.09026084042588,0.38084333672938,0.45894389366437,0.44336919087771,0.47619017351276
173,137,255,2025-08-25,1,2,21,1,4.363566322741,0.34708459644739964,0.29199064026266963,0.0,1,performanz,1.9966423536502,0,0,0,,,0.38111368433806,0.2107779087295,0.2996903444672,0.41367887200184,0.37838787209203,0.45757016858961,0.44365312663578
245,266,378,2025-08-25,1,2,23,1,3.0075822377954,-1.3559840849455997,0.6042161324574193,0.0,1,kognition,2.078940017929,1,0,1,meistens,,0.69123067675319,0.0,0.25591478507693,0.12837894832579,0.46807332157981,0.46358479692794,0.078844605250314
246,266,379,2025-08-25,1,2,23,1,2.3428052989296,-0.6647769388658,0.458825086034479,0.0,1,methodik,1.3071304723696,0,0,0,,,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073
247,266,380,2025-08-25,1,2,23,1,2.9898402914902,0.6470349925606,0.5121678238622643,0.0,1,kognition,1.8497956426329,1,0,1,meistens,,0.61869172777574,0.26165124118264,0.37511761181132,0.32912105809137,0.40496483599092,0.3576085578641,0.088533564626579
248,266,381,2025-08-25,1,2,23,1,3.1819690767104,0.19212878522019983,0.464297549694587,0.0,1,performanz,1.6514653847318,0,0,0,,,0.46303540907394,0.052306337430451,0.18165981882267,0.37481530099105,0.44958792227474,0.51900573351321,0.37131243005745
249,266,382,2025-08-25,1,2,23,1,3.445161991689,0.2631929149786001,0.41583499638631205,0.0,1,regulation,1.6593102589405,0,0,0,,,0.35697457681494,0.30867452774446,-0.051124322883014,0.44905706607895,0.45666641004076,0.36400878395462,0.48163350420338
812,757,1190,2025-08-25,1,1,2,1,4.3258647160129,0.8807027243238998,0.38141438318985804,0.0,1,kognition,2.3289522253193,1,0,1,weitgehend,,0.53837717876996,0.045037687757293,0.091400304366745,0.36030747239073,0.39133916782648,0.46224732450067,0.45069121706779
813,757,1191,2025-08-25,1,1,2,1,3.916840808544,-0.40902390746889994,0.2637792805037988,0.0,0,kognition,2.2069589158005,0,0,0,,,0.5634523814352,0.076723644298226,0.31177537024684,0.31845471584113,0.42787289584912,0.43423975906972,0.32614892186079
814,757,1192,2025-08-25,1,1,2,1,4.0164817262936,0.09964091774960027,0.2971413337797843,0.0,1,regulation,1.9126138920563,0,0,0,,,0.4588553814492,0.047909025290553,0.09026084042588,0.38084333672938,0.45894389366437,0.44336919087771,0.47619017351276
815,757,1193,2025-08-25,1,1,2,1,3.445161991689,-0.5713197346046002,0.3306873355093653,0.0,0,regulation,1.6593102589405,0,0,0,,,0.35697457681494,0.30867452774446,-0.051124322883014,0.44905706607895,0.45666641004076,0.36400878395462,0.48163350420338
816,757,1194,2025-08-25,1,1,2,1,3.7094848636328,0.2643228719438002,0.38586949548964233,0.0,1,performanz,1.8490362237485,0,0,0,,,0.4447525791376,0.057996141719878,0.17100853369173,0.35040530339462,0.42589653003669,0.49846038118992,0.46577655391603
904,867,1341,2025-08-25,1,0,6,1,4.5039203437359,0.7944354801031,0.16756756800155148,0.0,0,performanz,2.1625397852702,0,0,0,,,0.43533203634603,0.17064144437225,0.24094742665989,0.42185314901355,0.37315321830169,0.48014503338796,0.41900448192064
905,867,1342,2025-08-25,1,0,6,1,2.7008782028216,-1.8030421409143003,0.42750486757357714,0.0,1,kognition,1.8124059963247,0,0,0,,,0.67104073187158,0.0,0.13221920340388,0.18986342323182,0.46057081054162,0.46390437256253,0.26236264134944
906,867,1343,2025-08-25,1,0,6,1,3.4630972641871,0.7622190613655002,0.42611027159740344,0.0,0,kognition,1.8759903888504,0,0,0,,,0.54170727203588,0.3129745356665,0.08516789395408,0.37028327702736,0.34637143840003,0.43219758329334,0.39681632595585
907,867,1344,2025-08-25,1,0,6,1,2.9587323352089,-0.5043649289782,0.5364542013979141,0.0,1,motivation,1.8151486855143,0,0,0,,,0.20418107569392,0.27982740008289,0.36160357600822,0.61348656958536,0.19574299446748,0.33674943419556,0.47027814781919
908,867,1345,2025-08-25,1,0,6,1,3.9096314098023,0.9508990745934001,0.5783465527363233,0.0,1,regulation,1.8319677065092,1,1,1,teilweise,teilweise,0.46255600050836,0.047647478235413,0.088401420546268,0.37849837337598,0.46503960928608,0.44369421491831,0.46857691396354
294,322,460,2025-08-26,1,1,3,1,3.5213129836393,-0.3883184261630004,0.3884427512565384,0.0,1,kognition,2.1740412824802,0,0,0,,,0.61739331852865,0.0,0.30075818626489,0.29661220180336,0.44033243717446,0.45440135012021,0.20003070633707
295,322,461,2025-08-26,1,1,3,1,4.4037939267681,0.8824809431288001,0.34579604605933856,0.0,0,kognition,2.0758103279544,1,0,1,stark,,0.47136756369572,0.19326863389136,0.25936949549562,0.3896542953049,0.38321455826266,0.44758563467458,0.41733201464963
296,322,462,2025-08-26,1,1,3,1,3.5655874874173,-0.8382064393507997,0.3056835921560075,0.0,0,kognition,2.2009129520582,0,0,0,,,0.61726343476093,0.037799812012656,0.18382639127447,0.28178965695487,0.46623570321268,0.46595771324522,0.26431334205833
297,322,463,2025-08-26,1,1,3,1,3.8995392280503,0.3339517406329997,0.16327342595841093,0.0,1,methodik,2.0534298272575,0,0,0,,,0.51572033646035,0.023111379596837,0.14713864022183,0.29720121974227,0.52658133214136,0.45873431996406,0.3684967432254
397,391,599,2025-08-26,1,4,15,1,3.7834187822736,-0.1161204457767,0.25822502203593556,0.0,1,performanz,2.1524916087874,0,0,0,,,0.43529939562806,0.035551443866491,0.119184436252,0.4104201615304,0.35006848278279,0.56892616001453,0.42470070376623
398,391,600,2025-08-26,1,4,15,1,4.04857516276,0.2651563804863999,0.3634429841806095,0.0,1,kognition,2.2375701027702,0,0,0,,,0.55267951958922,0.19636489490517,0.31562955398473,0.31897353826335,0.43567210529291,0.4119372974083,0.30840327964697
399,391,601,2025-08-26,1,4,15,1,3.5655874874173,-0.4829876753426996,0.23208822413636626,0.0,0,kognition,2.2009129520582,0,0,0,,,0.61726343476093,0.037799812012656,0.18382639127447,0.28178965695487,0.46623570321268,0.46595771324522,0.26431334205833
400,391,602,2025-08-26,1,4,15,1,4.0164817262936,0.4508942388763,0.2986915714679382,0.0,1,regulation,1.9126138920563,0,0,0,,,0.4588553814492,0.047909025290553,0.09026084042588,0.38084333672938,0.45894389366437,0.44336919087771,0.47619017351276
439,426,649,2025-08-26,1,2,5,1,3.7834187822736,-0.23306294402000027,0.18079969672462706,0.0,1,performanz,2.1524916087874,0,0,0,,,0.43529939562806,0.035551443866491,0.119184436252,0.4104201615304,0.35006848278279,0.56892616001453,0.42470070376623
440,426,650,2025-08-26,1,2,5,1,4.04857516276,0.2651563804863999,0.3634429841806095,0.0,1,kognition,2.2375701027702,0,0,0,,,0.55267951958922,0.19636489490517,0.31562955398473,0.31897353826335,0.43567210529291,0.4119372974083,0.30840327964697
441,426,651,2025-08-26,1,2,5,1,3.5655874874173,-0.4829876753426996,0.23208822413636626,0.0,0,kognition,2.2009129520582,0,0,0,,,0.61726343476093,0.037799812012656,0.18382639127447,0.28178965695487,0.46623570321268,0.46595771324522,0.26431334205833
442,426,652,2025-08-26,1,2,5,1,4.0164817262936,0.4508942388763,0.2986915714679382,0.0,1,regulation,1.9126138920563,0,0,0,,,0.4588553814492,0.047909025290553,0.09026084042588,0.38084333672938,0.45894389366437,0.44336919087771,0.47619017351276
524,454,743,2025-08-26,1,2,8,1,3.0075822377954,-1.0088994884982,0.5530357738539223,0.0,1,kognition,2.078940017929,1,0,1,meistens,,0.69123067675319,0.0,0.25591478507693,0.12837894832579,0.46807332157981,0.46358479692794,0.078844605250314
525,454,744,2025-08-26,1,2,8,1,3.1172442691244,0.10966203132899999,0.16649251260178188,0.0,0,kognition,2.1688746734496,0,0,0,,,0.69576444081953,0.0,0.16369007378504,0.15193693723741,0.48658802563816,0.43032265210642,0.20995395265513
526,454,745,2025-08-26,1,2,8,1,4.4336617364237,1.3164174672992996,0.4196337607245873,0.0,0,kognition,2.1820491743331,0,0,0,,,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352
527,454,746,2025-08-26,1,2,8,1,3.3233958757153,-1.1102658607083997,0.2013631549963606,0.0,0,kognition,1.8888915756821,1,0,1,meistens,,0.56836018419675,0.037237226112195,0.080792004910457,0.34461562095382,0.4123224685031,0.42860518859677,0.44336731060167
601,558,873,2025-08-26,1,2,9,1,2.5067581730363,-0.8166377026789999,0.46247875376691217,0.0,1,performanz,1.5566689652548,1,1,1,deutlich,deutlich,0.26142891558259,0.011477205989188,-0.061471372040178,0.42662989407497,0.21000085495624,0.62098640871495,0.5621378322668
602,558,874,2025-08-26,1,2,9,1,3.5459767256588,1.0392185526225002,0.5430393359255457,0.0,1,kognition,2.0635169573234,1,0,1,sehr,,0.5819302543892,0.025556217949941,0.16336965941252,0.27651007972838,0.44722713027514,0.40033995329892,0.44414723291951
603,558,875,2025-08-26,1,2,9,1,3.648548811648,0.10257208598919965,0.36257929129617866,0.0,1,performanz,1.8144280300528,0,0,0,,,0.38885845163842,0.19199426251791,0.31575625939891,0.41583833205431,0.32791525199639,0.49729992682597,0.42949116716453
604,558,876,2025-08-26,1,2,9,1,3.4721038792412,-0.17644493240679981,0.1205828074054381,0.0,0,performanz,1.8125938090566,0,0,0,,,0.39217224110269,0.21769801896299,0.29717024810151,0.46920701499411,0.33079089078195,0.52204330620997,0.32921959148461
2001,1479,2573,2025-08-26,1,2,7,1,4.6221765003632,1.1500726211220003,0.35783523573237724,0.0,1,regulation,2.2831943720438,1,0,1,meistens,,0.42028364349602,0.07674949586674,0.058605948586205,0.41798896030911,0.44907287797465,0.44005726793527,0.4939641383714
2002,1479,2574,2025-08-26,1,2,7,1,4.4107099279058,-0.2114665724574003,0.21721610713136424,0.0,1,kognition,2.189211103481,0,0,0,,,0.49633872457652,0.020069114607285,0.21068322682328,0.37723372686767,0.44311697942076,0.47270261859914,0.38307628077188
2003,1479,2575,2025-08-26,1,2,7,1,2.8941916929599,-1.5165182349459,0.17451435119188347,0.0,0,kognition,1.7575648543691,2,0,1,"nur, vereinzelt",,0.60727103388972,0.028928445867643,0.10674965943156,0.29884034758578,0.44607402462506,0.44638581037106,0.36253931618783
2004,1479,2576,2025-08-26,1,2,7,1,4.1066196583502,1.2124279653903005,0.3062770314829871,0.0,1,regulation,1.9611829425497,1,0,1,meistens,,0.45479888547485,0.19603031562825,0.22223033496086,0.40278440644117,0.38328801363239,0.41003110509019,0.47756508516951
203,209,335,2025-08-27,1,4,13,1,3.9028243912711,-0.20379526707910056,0.26813489396449586,0.0,1,kognition,2.1928329711058,1,0,1,weitgehend,,0.56185652560873,0.035514064351567,0.10716096158394,0.3336892807476,0.43935402011948,0.47241530936597,0.37948739649417
204,209,336,2025-08-27,1,4,13,1,2.9207356266883,-0.9820887645827998,0.368172748753155,0.0,0,kognition,2.1149148429999,1,1,1,etwas,etwas,0.72410100478276,0.0,0.17470319108147,0.116754695985,0.4966933615981,0.39847706619926,0.16133739667791
205,209,337,2025-08-27,1,4,13,1,3.9084723722527,0.9877367455643999,0.47542346780681227,0.0,0,kognition,1.9788076577981,2,0,1,"nur, vereinzelt",,0.50628542470759,0.047586876996102,0.076347252476498,0.38277239334217,0.41463234038027,0.45983069878252,0.45353895477639
206,209,338,2025-08-27,1,4,13,1,2.8592396576613,-1.0492327145913998,0.2597579065836598,0.0,1,methodik,1.3450449190678,2,0,1,"nur, vereinzelt",,0.44326578033369,0.20248078555602,0.23555741484044,0.4244143804665,0.47041884414108,0.40987449510064,0.37095030926765
207,209,339,2025-08-27,1,4,13,1,3.3702834346193,0.5110437769579996,0.2562245296118639,0.0,1,regulation,1.9207031699987,0,0,0,,,0.34666187591488,0.15274841687258,0.12736758152662,0.39464371019655,0.43026513898873,0.41787129944916,0.56989197150297
679,666,1009,2025-08-27,1,3,10,1,4.7653905687971,1.3951071341778003,0.19187431020459633,0.0,1,kognition,2.2414953024427,1,0,1,meistens,,0.47036870669794,0.071220868695358,0.091961975579142,0.39006654587399,0.46307096173179,0.4334201960125,0.45910780175665
680,666,1010,2025-08-27,1,3,10,1,4.1684033499006,-0.5969872188965004,0.18031660644959513,0.0,0,kognition,2.1474646536876,1,0,1,sehr,,0.51517555324469,0.021235716399355,0.17812047079192,0.32411661689531,0.4551826878565,0.51140647421908,0.35865310683844
681,666,1011,2025-08-27,1,3,10,1,3.0088267944093,-1.1595765554912996,0.09452455611686662,0.0,1,performanz,1.7349960417186,0,0,0,,,0.49568317504876,0.021792505626107,0.18265534692838,0.34599423350428,0.40517032831338,0.57663348339209,0.32260265823754
682,666,1012,2025-08-27,1,3,10,1,2.1104801444535,-0.8983466499557999,0.5439905172957855,0.0,0,performanz,1.1328021183445,1,0,1,hoechst,,0.31412825053857,0.34939122617661,0.42360783221244,0.49973436518435,0.19421685685325,0.53674835740011,0.1557007351286
808,756,1186,2025-08-27,1,3,2,1,4.1959607750546,2.0854806306011002,0.6629444597080487,0.0,1,kognition,2.2176040705498,1,1,1,deutlich,deutlich,0.52850798764701,0.033057437189919,0.11991473533283,0.3111460283294,0.50972860238967,0.43980333406568,0.39387831994598
809,756,1187,2025-08-27,1,3,2,1,2.3428052989296,-1.8531554761250004,0.07432596454009455,0.0,1,methodik,1.3071304723696,2,0,1,"eher, selten",,0.51447576205092,0.042683689169047,0.09160513239389,0.31116409404235,0.55793150786012,0.39453333050523,0.40165351508073
810,756,1188,2025-08-27,1,3,2,1,3.4752254188631,1.1324201199335002,0.36971998508735493,0.0,1,performanz,1.7185730315922,0,0,0,,,0.31877151424459,0.19146773728403,0.17310725067521,0.46890082280075,0.38408892483263,0.49451988842658,0.46883978948033
811,756,1189,2025-08-27,1,3,2,1,1.5890209998845,-1.8862044189786003,0.5800078707002395,0.0,1,motivation,0.85188551646247,0,0,0,,,0.33406255970934,0.45645506608696,0.46047891028742,0.53610377426518,0.18684581263477,0.36274856741847,0.11871153327529
965,957,1468,2025-08-27,1,3,11,1,3.586103254132,1.9970822542475,0.5133838728337143,0.0,1,kognition,1.7348832013882,1,0,1,nur,,0.48377814041128,0.21624124958158,0.25466237068262,0.40759703466828,0.38794169160328,0.41830305549323,0.40339606808647
966,957,1469,2025-08-27,1,3,11,1,3.9754603937968,0.3893571396648001,0.26818034388195666,0.0,0,kognition,2.1118789605959,0,0,0,,,0.53122744012662,0.022266357176725,0.15845702965771,0.31305095472288,0.4683200092299,0.49369494887372,0.36211699940813
967,957,1470,2025-08-27,1,3,11,1,4.4336617364237,0.4582013426268996,0.21613352580188422,0.0,0,kognition,2.1820491743331,0,0,0,,,0.49215397621954,0.1998670220788,0.11445072171214,0.39248883283008,0.46126862894737,0.42771883525212,0.39366803854352
968,957,1471,2025-08-27,1,3,11,1,3.0334590316781,-1.4002027047455998,0.2692488235189319,0.0,1,motivation,1.4967807162732,1,0,1,meistens,,0.40960998879063,0.27178769119693,0.29238363314321,0.4934221185852,0.341322519198,0.45002586477868,0.3322146862729
2363,1569,2940,2025-08-27,1,4,12,1,4.2375936204146,1.2041345887365003,0.1462696699246915,0.0,1,performanz,2.034911587693,0,0,0,,,0.44755458964527,0.18471160900953,0.27647585423301,0.40997226864095,0.37266138334302,0.48020338143233,0.38933769139254
2364,1569,2941,2025-08-27,1,4,12,1,3.0556171049096,-1.1819765155050002,0.37600858598388104,0.0,0,performanz,1.8608741963844,0,0,0,,,0.55550638970887,0.0,0.29078875442313,0.25128473348535,0.3845063379814,0.60899911294624,0.15804728787018
2365,1569,2942,2025-08-27,1,4,12,1,3.2676087905419,0.2119916856323001,0.5263527786760807,0.0,1,kognition,1.5921009565853,0,0,0,,,0.487235830934,0.3217676297975,0.077153240661545,0.42089421911035,0.40731311868329,0.40263476371624,0.3846263394302
2366,1569,2943,2025-08-27,1,4,12,1,3.1819690767104,-0.08563971383150015,0.31897736892965683,0.0,1,performanz,1.6514653847318,0,0,0,,,0.46303540907394,0.052306337430451,0.18165981882267,0.37481530099105,0.44958792227474,0.51900573351321,0.37131243005745
2367,1569,2944,2025-08-27,1,4,12,1,3.5863224441572,0.40435336744680006,0.1892776155523536,0.0,0,performanz,1.7011124840356,1,0,1,meistens,,0.44140928068148,0.05461982512367,0.046057928264602,0.44525025198419,0.40530347089364,0.47433206779451,0.46101844996376
