id,zeitpunkt,lehrkraft_id,gruppe_id,teilnehmer_id,from_cluster,to_cluster,delta_norm,threshold,cluster_change,polaritaetswechsel,dominanzwechsel,dominante_dimension_alt,dominante_dimension_neu
763,2025-10-20 15:35:00,1,1,2,0,0,1.4531140232350959,2.783993470356081,0,0,1,performanz,kognition
741,2025-11-03 15:35:00,1,1,2,0,0,1.6106821336323185,2.783993470356081,0,0,1,kognition,motivation
742,2025-11-03 15:35:00,1,1,2,0,0,2.433719167317179,2.783993470356081,0,0,1,motivation,kognition
1228,2025-11-10 15:35:00,1,1,2,0,0,2.3344254730960157,2.783993470356081,0,0,1,kognition,regulation
1229,2025-11-10 15:35:00,1,1,2,0,0,1.0062551931687262,2.783993470356081,0,0,1,regulation,kognition
1231,2025-11-10 15:35:00,1,1,2,0,0,0.8732391641620206,2.783993470356081,0,0,1,kognition,performanz
1219,2025-11-17 15:35:00,1,1,2,0,0,0.3756327417924345,2.783993470356081,0,0,1,performanz,kognition
1220,2025-11-17 15:35:00,1,1,2,0,1,6.796407551673651,2.783993470356081,1,1,1,kognition,regulation
1221,2025-11-17 15:35:00,1,1,2,1,0,7.255198857724287,2.783993470356081,1,1,1,regulation,kognition
1216,2025-11-24 15:35:00,1,1,2,0,0,0.8136815573776213,2.783993470356081,0,0,1,kognition,regulation
1217,2025-11-24 15:35:00,1,1,2,0,0,0.7671328568211708,2.783993470356081,0,0,1,regulation,methodik
1218,2025-11-24 15:35:00,1,1,2,0,0,1.420751091458835,2.783993470356081,0,0,1,methodik,performanz
1205,2025-12-01 15:35:00,1,1,2,0,0,1.1267653855957223,2.783993470356081,0,0,1,performanz,kognition
1207,2025-12-01 15:35:00,1,1,2,0,0,1.3386014451931398,2.783993470356081,0,0,1,kognition,performanz
1208,2025-12-01 15:35:00,1,1,2,0,0,1.96628576651548,2.783993470356081,0,0,1,performanz,kognition
1196,2025-12-08 15:35:00,1,1,2,0,0,0.8037199517885225,2.783993470356081,0,0,1,kognition,performanz
1197,2025-12-08 15:35:00,1,1,2,0,0,0.9180351907681339,2.783993470356081,0,0,1,performanz,methodik
1198,2025-12-08 15:35:00,1,1,2,0,0,0.6569735685948656,2.783993470356081,0,0,1,methodik,regulation
1199,2025-12-08 15:35:00,1,1,2,0,0,0.6013226201935471,2.783993470356081,0,0,1,regulation,performanz
1200,2025-12-08 15:35:00,1,1,2,0,0,1.3888636818836966,2.783993470356081,0,0,1,performanz,regulation
1188,2026-01-19 15:35:00,1,1,2,0,0,0.9196788343546098,2.783993470356081,0,0,1,regulation,performanz
1189,2026-01-19 15:35:00,1,1,2,0,0,0.8731214661548308,2.783993470356081,0,0,1,performanz,kognition
1190,2026-01-19 15:35:00,1,1,2,0,0,2.1718693084090086,2.783993470356081,0,0,1,kognition,performanz
292,2025-09-02 15:35:00,1,1,3,0,0,2.9181137797250196,3.2246058848930517,0,0,1,kognition,motivation
293,2025-09-02 15:35:00,1,1,3,0,0,1.5706381966606366,3.2246058848930517,0,0,1,motivation,performanz
284,2025-09-09 15:35:00,1,1,3,0,0,1.5378040896760343,3.2246058848930517,0,0,1,performanz,kognition
287,2025-09-09 15:35:00,1,1,3,0,0,1.4351914257609908,3.2246058848930517,0,0,1,kognition,performanz
288,2025-09-09 15:35:00,1,1,3,0,0,1.4903936619228444,3.2246058848930517,0,0,1,performanz,regulation
279,2025-09-16 15:35:00,1,1,3,0,0,2.7252510539421597,3.2246058848930517,0,0,1,regulation,performanz
281,2025-09-16 15:35:00,1,1,3,0,0,1.251220584865645,3.2246058848930517,0,0,1,performanz,kognition
282,2025-09-16 15:35:00,1,1,3,0,0,1.3324706196375335,3.2246058848930517,0,0,1,kognition,regulation
283,2025-09-16 15:35:00,1,1,3,0,0,1.7875366506522181,3.2246058848930517,0,0,1,regulation,kognition
275,2025-09-23 15:35:00,1,1,3,0,0,2.1617743997712537,3.2246058848930517,0,0,1,kognition,performanz
276,2025-09-23 15:35:00,1,1,3,0,1,6.379709390818824,3.2246058848930517,1,1,0,performanz,performanz
277,2025-09-23 15:35:00,1,1,3,1,0,4.539628798615634,3.2246058848930517,1,1,1,performanz,kognition
278,2025-09-23 15:35:00,1,1,3,0,0,2.595393066147158,3.2246058848930517,0,0,1,kognition,regulation
268,2025-10-07 15:35:00,1,1,3,0,0,1.2759202443704196,3.2246058848930517,0,0,1,regulation,kognition
269,2025-10-07 15:35:00,1,1,3,0,0,0.9939632335466313,3.2246058848930517,0,0,1,kognition,methodik
270,2025-10-07 15:35:00,1,1,3,0,0,2.194713553947566,3.2246058848930517,0,0,1,methodik,kognition
272,2025-10-07 15:35:00,1,1,3,0,0,1.22625134080505,3.2246058848930517,0,0,1,kognition,performanz
263,2025-10-21 15:35:00,1,1,3,0,0,1.8563722376860212,3.2246058848930517,0,0,1,performanz,regulation
265,2025-10-21 15:35:00,1,1,3,0,0,1.738427520183399,3.2246058848930517,0,0,1,regulation,kognition
266,2025-10-21 15:35:00,1,1,3,0,0,1.9599643639255733,3.2246058848930517,0,0,1,kognition,motivation
267,2025-10-21 15:35:00,1,1,3,0,0,1.5358647116544983,3.2246058848930517,0,0,1,motivation,kognition
262,2025-10-28 15:35:00,1,1,3,0,0,2.0714866039273083,3.2246058848930517,0,0,1,kognition,regulation
254,2025-11-04 15:35:00,1,1,3,0,0,3.230385615156915,3.2246058848930517,0,0,0,regulation,regulation
255,2025-11-04 15:35:00,1,1,3,0,0,1.6475010720734191,3.2246058848930517,0,0,1,regulation,kognition
256,2025-11-04 15:35:00,1,1,3,0,0,1.7694121797453506,3.2246058848930517,0,0,1,kognition,motivation
257,2025-11-04 15:35:00,1,1,3,0,0,1.3721029735643173,3.2246058848930517,0,0,1,motivation,regulation
1363,2025-11-11 15:35:00,1,1,3,0,0,1.3027237464989498,3.2246058848930517,0,0,1,regulation,kognition
1364,2025-11-11 15:35:00,1,1,3,0,0,2.293951737606751,3.2246058848930517,0,0,1,kognition,motivation
1365,2025-11-11 15:35:00,1,1,3,0,0,1.008169036000047,3.2246058848930517,0,0,1,motivation,regulation
1366,2025-11-11 15:35:00,1,1,3,0,0,3.3327320625006718,3.2246058848930517,0,0,0,regulation,regulation
1359,2025-11-18 15:35:00,1,1,3,0,0,0.6646174724919005,3.2246058848930517,0,0,1,regulation,performanz
1360,2025-11-18 15:35:00,1,1,3,0,0,0.7637989457006816,3.2246058848930517,0,0,1,performanz,kognition
1361,2025-11-18 15:35:00,1,1,3,0,0,0.7100184463304222,3.2246058848930517,0,0,1,kognition,regulation
1362,2025-11-18 15:35:00,1,1,3,0,0,1.4922628123240977,3.2246058848930517,0,0,1,regulation,kognition
1355,2025-11-25 15:35:00,1,1,3,0,0,1.3336584381819518,3.2246058848930517,0,0,1,kognition,performanz
1356,2025-11-25 15:35:00,1,1,3,0,0,2.0171068391717415,3.2246058848930517,0,0,1,performanz,kognition
1357,2025-11-25 15:35:00,1,1,3,0,0,2.5856120439164516,3.2246058848930517,0,0,1,kognition,motivation
1358,2025-11-25 15:35:00,1,1,3,0,0,2.7871996231062073,3.2246058848930517,0,0,1,motivation,kognition
1351,2025-12-02 15:35:00,1,1,3,0,1,5.488535961622508,3.2246058848930517,1,1,1,kognition,performanz
1352,2025-12-02 15:35:00,1,1,3,1,0,5.932002422177475,3.2246058848930517,1,1,1,performanz,methodik
1353,2025-12-02 15:35:00,1,1,3,0,0,1.8339563956801417,3.2246058848930517,0,0,1,methodik,kognition
1354,2025-12-02 15:35:00,1,1,3,0,0,2.5402659219504837,3.2246058848930517,0,0,1,kognition,performanz
1347,2025-12-09 15:35:00,1,1,3,0,0,2.302526440292017,3.2246058848930517,0,0,1,performanz,kognition
1348,2025-12-09 15:35:00,1,1,3,0,0,1.2540934371235744,3.2246058848930517,0,0,1,kognition,methodik
1349,2025-12-09 15:35:00,1,1,3,0,0,1.0009186968235793,3.2246058848930517,0,0,1,methodik,kognition
1279,2025-11-03 15:35:00,1,1,43,0,0,2.068339905695628,2.5819446668445587,0,0,1,regulation,motivation
1280,2025-11-03 15:35:00,1,1,43,0,0,2.648274269140089,2.5819446668445587,0,0,1,motivation,kognition
1273,2025-11-10 15:35:00,1,1,43,0,0,2.418413300947131,2.5819446668445587,0,0,1,kognition,motivation
1274,2025-11-10 15:35:00,1,1,43,0,0,2.8861417952631094,2.5819446668445587,0,0,1,motivation,kognition
1275,2025-11-10 15:35:00,1,1,43,0,1,4.010894451239624,2.5819446668445587,1,0,0,kognition,kognition
1276,2025-11-10 15:35:00,1,1,43,1,0,3.1824298817981544,2.5819446668445587,1,0,1,kognition,methodik
1277,2025-11-10 15:35:00,1,1,43,0,0,1.0408485393915836,2.5819446668445587,0,0,1,methodik,kognition
1270,2025-11-17 15:35:00,1,1,43,0,0,3.2319153651939763,2.5819446668445587,0,0,0,kognition,kognition
1271,2025-11-17 15:35:00,1,1,43,0,0,2.726262397873357,2.5819446668445587,0,0,1,kognition,regulation
1272,2025-11-17 15:35:00,1,1,43,0,0,1.0534312924079312,2.5819446668445587,0,0,1,regulation,performanz
1266,2025-11-24 15:35:00,1,1,43,0,0,1.4129853962547556,2.5819446668445587,0,0,1,performanz,regulation
1267,2025-11-24 15:35:00,1,1,43,0,0,2.110042210695379,2.5819446668445587,0,0,1,regulation,motivation
1259,2025-12-01 15:35:00,1,1,43,0,0,2.3543444505752027,2.5819446668445587,0,0,1,motivation,regulation
1260,2025-12-01 15:35:00,1,1,43,0,0,2.117414241205187,2.5819446668445587,0,0,1,regulation,kognition
1263,2025-12-01 15:35:00,1,1,43,0,0,0.9238674327351422,2.5819446668445587,0,0,1,kognition,motivation
1254,2025-12-08 15:35:00,1,1,43,0,0,1.6298481211606124,2.5819446668445587,0,0,1,motivation,regulation
1256,2025-12-08 15:35:00,1,1,43,0,0,2.363128869630589,2.5819446668445587,0,0,1,regulation,motivation
1257,2025-12-08 15:35:00,1,1,43,0,0,1.9525540009730762,2.5819446668445587,0,0,1,motivation,methodik
1258,2025-12-08 15:35:00,1,1,43,0,0,1.3117484978903737,2.5819446668445587,0,0,1,methodik,motivation
1241,2026-01-12 15:35:00,1,1,43,0,0,1.4550804489394231,2.5819446668445587,0,0,1,motivation,kognition
1242,2026-01-12 15:35:00,1,1,43,0,0,1.7415167203048212,2.5819446668445587,0,0,1,kognition,methodik
1243,2026-01-12 15:35:00,1,1,43,0,0,0.8645130330569656,2.5819446668445587,0,0,1,methodik,performanz
1244,2026-01-12 15:35:00,1,1,43,0,0,1.3780150232403094,2.5819446668445587,0,0,1,performanz,kognition
1240,2026-01-19 15:35:00,1,1,43,0,0,1.3654823433128087,2.5819446668445587,0,0,1,kognition,regulation
436,2025-09-02 17:10:00,1,2,5,0,0,3.2492092363255414,3.015396377927421,0,0,1,kognition,motivation
437,2025-09-02 17:10:00,1,2,5,0,0,1.8993389581759323,3.015396377927421,0,0,1,motivation,kognition
430,2025-09-09 17:10:00,1,2,5,0,0,2.603495880934035,3.015396377927421,0,0,1,kognition,motivation
431,2025-09-09 17:10:00,1,2,5,0,1,4.85242260355447,3.015396377927421,1,1,1,motivation,performanz
432,2025-09-09 17:10:00,1,2,5,1,0,5.793425877440113,3.015396377927421,1,1,0,performanz,performanz
433,2025-09-09 17:10:00,1,2,5,0,0,0.7062620130733563,3.015396377927421,0,0,1,performanz,methodik
426,2025-09-16 17:10:00,1,2,5,0,0,0.9895849103492512,3.015396377927421,0,0,1,methodik,kognition
427,2025-09-16 17:10:00,1,2,5,0,0,1.2712917089004798,3.015396377927421,0,0,1,kognition,motivation
428,2025-09-16 17:10:00,1,2,5,0,0,1.4319628551674686,3.015396377927421,0,0,1,motivation,kognition
423,2025-09-23 17:10:00,1,2,5,0,0,1.3192541619742169,3.015396377927421,0,0,1,kognition,regulation
424,2025-09-23 17:10:00,1,2,5,0,0,1.1350610785606186,3.015396377927421,0,0,1,regulation,methodik
425,2025-09-23 17:10:00,1,2,5,0,0,0.6671637290258644,3.015396377927421,0,0,1,methodik,kognition
418,2025-09-30 17:10:00,1,2,5,0,0,0.8381926592581186,3.015396377927421,0,0,1,kognition,performanz
419,2025-09-30 17:10:00,1,2,5,0,0,0.849859896374063,3.015396377927421,0,0,1,performanz,regulation
420,2025-09-30 17:10:00,1,2,5,0,0,0.684058472118052,3.015396377927421,0,0,1,regulation,methodik
411,2025-10-21 17:10:00,1,2,5,0,0,1.4508089790206218,3.015396377927421,0,0,1,methodik,performanz
412,2025-10-21 17:10:00,1,2,5,0,0,1.0317346138819774,3.015396377927421,0,0,1,performanz,kognition
413,2025-10-21 17:10:00,1,2,5,0,0,1.7627028507869094,3.015396377927421,0,0,1,kognition,methodik
414,2025-10-21 17:10:00,1,2,5,0,0,0.5243408022010086,3.015396377927421,0,0,1,methodik,kognition
406,2025-10-28 17:10:00,1,2,5,0,0,1.222197156912988,3.015396377927421,0,0,1,kognition,performanz
407,2025-10-28 17:10:00,1,2,5,0,0,1.295038842655836,3.015396377927421,0,0,1,performanz,kognition
409,2025-10-28 17:10:00,1,2,5,0,0,1.358954938182613,3.015396377927421,0,0,1,kognition,regulation
410,2025-10-28 17:10:00,1,2,5,0,0,1.4556359205989777,3.015396377927421,0,0,1,regulation,motivation
401,2025-11-04 17:10:00,1,2,5,0,0,2.4858744509957265,3.015396377927421,0,0,1,motivation,kognition
404,2025-11-04 17:10:00,1,2,5,0,0,1.895254467260236,3.015396377927421,0,0,1,kognition,motivation
405,2025-11-04 17:10:00,1,2,5,0,0,1.8850252263675313,3.015396377927421,0,0,1,motivation,regulation
1634,2025-11-11 17:10:00,1,2,5,0,0,1.290326763746954,3.015396377927421,0,0,1,regulation,kognition
1636,2025-11-11 17:10:00,1,2,5,0,0,1.0732416254914392,3.015396377927421,0,0,1,kognition,motivation
1637,2025-11-11 17:10:00,1,2,5,0,0,1.889937340429559,3.015396377927421,0,0,1,motivation,kognition
1638,2025-11-11 17:10:00,1,2,5,0,0,1.4547599214895348,3.015396377927421,0,0,1,kognition,performanz
1625,2025-11-18 17:10:00,1,2,5,0,0,1.8929479095567783,3.015396377927421,0,0,1,performanz,kognition
1626,2025-11-18 17:10:00,1,2,5,0,0,1.2540934371235744,3.015396377927421,0,0,1,kognition,methodik
1627,2025-11-18 17:10:00,1,2,5,0,0,1.3557003769415663,3.015396377927421,0,0,1,methodik,kognition
1628,2025-11-18 17:10:00,1,2,5,0,0,1.3055487556632956,3.015396377927421,0,0,1,kognition,performanz
1620,2025-11-25 17:10:00,1,2,5,0,1,6.5902786602657,3.015396377927421,1,1,0,performanz,performanz
1622,2025-11-25 17:10:00,1,2,5,1,0,5.105151235327963,3.015396377927421,1,1,1,performanz,kognition
1623,2025-11-25 17:10:00,1,2,5,0,0,1.5517008669630965,3.015396377927421,0,0,1,kognition,performanz
1610,2025-12-02 17:10:00,1,2,5,0,1,2.061000487846009,3.015396377927421,1,0,1,performanz,regulation
1612,2025-12-02 17:10:00,1,2,5,1,0,3.1380131609124895,3.015396377927421,1,0,1,regulation,kognition
1613,2025-12-02 17:10:00,1,2,5,0,0,1.4406646229194646,3.015396377927421,0,0,1,kognition,motivation
1987,2025-09-09 17:10:00,1,2,7,0,0,1.0495212831539822,2.077368011008332,0,0,1,kognition,regulation
1989,2025-09-09 17:10:00,1,2,7,0,0,1.760221991769326,2.077368011008332,0,0,1,regulation,kognition
1990,2025-09-09 17:10:00,1,2,7,0,0,1.2071522622645638,2.077368011008332,0,0,1,kognition,methodik
1991,2025-09-09 17:10:00,1,2,7,0,0,2.2108942706836725,2.077368011008332,0,0,1,methodik,kognition
1979,2025-09-16 17:10:00,1,2,7,0,0,0.8142479887728463,2.077368011008332,0,0,1,kognition,methodik
1980,2025-09-16 17:10:00,1,2,7,0,0,1.6842306173226786,2.077368011008332,0,0,1,methodik,regulation
1981,2025-09-16 17:10:00,1,2,7,0,1,2.4599217194866414,2.077368011008332,1,0,1,regulation,kognition
1969,2025-09-30 17:10:00,1,2,7,1,0,2.696559595141829,2.077368011008332,1,0,1,kognition,motivation
1970,2025-09-30 17:10:00,1,2,7,0,0,0.8227744129889992,2.077368011008332,0,0,1,motivation,kognition
1971,2025-09-30 17:10:00,1,2,7,0,0,0.6418676050314654,2.077368011008332,0,0,1,kognition,regulation
1972,2025-09-30 17:10:00,1,2,7,0,0,1.2231848673866823,2.077368011008332,0,0,1,regulation,kognition
1964,2025-10-21 17:10:00,1,2,7,0,0,1.2708781160227125,2.077368011008332,0,0,1,kognition,motivation
1965,2025-10-21 17:10:00,1,2,7,0,0,2.017750981280051,2.077368011008332,0,0,1,motivation,kognition
1967,2025-10-21 17:10:00,1,2,7,0,0,2.4072781443019666,2.077368011008332,0,0,0,kognition,kognition
1968,2025-10-21 17:10:00,1,2,7,0,0,1.9354515202986253,2.077368011008332,0,0,1,kognition,motivation
517,2025-09-02 17:10:00,1,2,8,0,0,0.779617428060311,3.3132481050124682,0,0,1,performanz,kognition
518,2025-09-02 17:10:00,1,2,8,0,0,1.0044744055517618,3.3132481050124682,0,0,1,kognition,performanz
507,2025-09-09 17:10:00,1,2,8,0,0,0.6976779871659977,3.3132481050124682,0,0,1,performanz,kognition
509,2025-09-09 17:10:00,1,2,8,0,0,1.5196967355705158,3.3132481050124682,0,0,1,kognition,motivation
510,2025-09-09 17:10:00,1,2,8,0,0,0.9997454654834889,3.3132481050124682,0,0,1,motivation,kognition
501,2025-09-16 17:10:00,1,2,8,0,0,1.7964135153208507,3.3132481050124682,0,0,1,kognition,motivation
486,2025-09-23 17:10:00,1,2,8,0,0,1.595728274602729,3.3132481050124682,0,0,1,motivation,performanz
487,2025-09-23 17:10:00,1,2,8,0,0,1.1441387152127827,3.3132481050124682,0,0,1,performanz,kognition
488,2025-09-23 17:10:00,1,2,8,0,0,1.4050905067324415,3.3132481050124682,0,0,1,kognition,motivation
489,2025-09-23 17:10:00,1,2,8,0,0,0.49446668151177997,3.3132481050124682,0,0,1,motivation,kognition
490,2025-09-23 17:10:00,1,2,8,0,0,1.4115949565225296,3.3132481050124682,0,0,1,kognition,performanz
478,2025-09-30 17:10:00,1,2,8,0,0,2.532064291951663,3.3132481050124682,0,0,1,performanz,motivation
479,2025-09-30 17:10:00,1,2,8,0,0,2.3604032298694455,3.3132481050124682,0,0,1,motivation,performanz
469,2025-10-07 17:10:00,1,2,8,0,0,1.5557490075591889,3.3132481050124682,0,0,1,performanz,kognition
470,2025-10-07 17:10:00,1,2,8,0,1,6.261435406384978,3.3132481050124682,1,1,1,kognition,performanz
471,2025-10-07 17:10:00,1,2,8,1,0,5.6595833049576605,3.3132481050124682,1,1,1,performanz,kognition
472,2025-10-07 17:10:00,1,2,8,0,0,1.5251773703474623,3.3132481050124682,0,0,1,kognition,performanz
460,2025-10-21 17:10:00,1,2,8,0,0,1.5600293520657453,3.3132481050124682,0,0,1,performanz,kognition
446,2025-11-04 17:10:00,1,2,8,0,0,0.995489644083455,3.3132481050124682,0,0,1,kognition,performanz
447,2025-11-04 17:10:00,1,2,8,0,0,0.8502749088600128,3.3132481050124682,0,0,1,performanz,kognition
449,2025-11-04 17:10:00,1,2,8,0,1,6.83984186520538,3.3132481050124682,1,1,1,kognition,performanz
450,2025-11-04 17:10:00,1,2,8,1,0,6.458387750615406,3.3132481050124682,1,1,1,performanz,regulation
1524,2025-11-25 17:10:00,1,2,8,0,0,1.3437612745640488,3.3132481050124682,0,0,1,regulation,kognition
1525,2025-11-25 17:10:00,1,2,8,0,0,1.1706925175766238,3.3132481050124682,0,0,1,kognition,performanz
1527,2025-11-25 17:10:00,1,2,8,0,0,1.346023048265479,3.3132481050124682,0,0,1,performanz,kognition
1516,2025-12-02 17:10:00,1,2,8,0,0,2.366288404952502,3.3132481050124682,0,0,1,kognition,motivation
1517,2025-12-02 17:10:00,1,2,8,0,0,2.4837842099276353,3.3132481050124682,0,0,1,motivation,performanz
1505,2025-12-09 17:10:00,1,2,8,0,0,1.3083359515923128,3.3132481050124682,0,0,1,performanz,regulation
1507,2025-12-09 17:10:00,1,2,8,0,0,1.6768594573090272,3.3132481050124682,0,0,1,regulation,kognition
1508,2025-12-09 17:10:00,1,2,8,0,0,0.8675052141027849,3.3132481050124682,0,0,1,kognition,methodik
594,2025-09-02 17:10:00,1,2,9,0,0,1.7310938883892135,2.6079086913307465,0,0,1,performanz,kognition
585,2025-09-09 17:10:00,1,2,9,0,0,0.8766682677684193,2.6079086913307465,0,0,1,kognition,performanz
586,2025-09-09 17:10:00,1,2,9,0,0,0.5567850615370776,2.6079086913307465,0,0,1,performanz,kognition
575,2025-09-16 17:10:00,1,2,9,0,0,1.2354524734594463,2.6079086913307465,0,0,1,kognition,performanz
576,2025-09-16 17:10:00,1,2,9,0,1,2.7840892763677783,2.6079086913307465,1,0,1,performanz,kognition
577,2025-09-16 17:10:00,1,2,9,1,0,2.054026622684541,2.6079086913307465,1,0,1,kognition,performanz
562,2025-09-30 17:10:00,1,2,9,0,0,1.292744728651445,2.6079086913307465,0,0,1,performanz,kognition
563,2025-09-30 17:10:00,1,2,9,0,0,1.4212913764551538,2.6079086913307465,0,0,1,kognition,performanz
555,2025-10-28 17:10:00,1,2,9,0,1,4.822907987592975,2.6079086913307465,1,1,0,performanz,performanz
544,2025-11-04 17:10:00,1,2,9,1,0,5.865885993088195,2.6079086913307465,1,1,1,performanz,kognition
