id,gruppe_id,teilnehmer_id,fach,datum,thema,bemerkung,wochentag,day_number,lehrkraft_id,id_mtr_rueckkopplung_datenmaske,type,x_kognition,x_sozial,x_affektiv,x_motivation,x_methodik,x_performanz,x_regulation,dominante_dimension,dominante_dimension_wert,polaritaet_gesamt,d_semantisch,cluster_id,pca_1,pca_2
865,0,6,MAT,2025-09-02,Weitere Themen: VorbLK,beherrscht die spezifischen Fachbegriffe hinreichend | Vorbereitung auf anstehende Tests hat sich etwas verbessert | bittet selten aktiv um Feedback | plant Lernaktivitäten eher selten im Voraus | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten,2,1,1,865,3,0.446493,0.105039,0.248906,0.399465,0.437434,0.461529,0.404627,performanz,0.461529,1,0.999998,0,-1.7254179912878393,-1.6224254471832227
1478,2,7,MAT,2025-09-02,Wurzelfunktion/-rechnung: WFkt,versteht die Grundlagen des aktuellen Themas nur bedingt | Vorbereitung auf anstehende Tests hat sich etwas verbessert | ist allgemein nur wenig motiviert | kommuniziert seine Gedanken und Ideen teilweise verständlich und nachvollziehbar | kann nur vereinzelt logische Verbindungen zwischen verschiedenen Themen herstellen | macht was sie will,2,1,1,1478,3,0.47383,0.152119,0.197838,0.373034,0.453025,0.446314,0.411848,kognition,0.47383,1,0.999998,0,-2.301844892633839,-3.1485104632152767
208,4,13,MAT,2025-09-03,Dezimalzahlen: GRA,"konnte Wissen in der heutigen Stunde teilweise erweitern | konnte in den vergangenen Wochen elementare neue Lernstrategien durch die Nachhilfe entwickeln | eher zurückhaltend gegenüber neuen Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | schlägt gelegentlich sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte | kann eigene Ideen erfolgreich umsetzen",3,2,1,208,3,0.443935,-0.116587,0.170669,0.425711,0.441568,0.440639,0.435686,kognition,0.443935,1,0.999998,2,-3.8041079921043557,0.676653520080209
754,3,2,MAT,2025-09-03,Geometrie: rechtwDr,"stellt häufig Fragen, die ein tieferes Verständnis für das aktuelle Thema zeigen | geht schulische Herausforderungen viel motivierter an | bearbeitet Aufgaben erfolgreich ohne ständige Anleitung | kann gut Kerninformationen aus (Sach-)Texten entnehmen | ist sehr motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden",3,2,1,754,3,0.419592,0.219344,0.299946,0.413,0.412149,0.41486,0.416312,kognition,0.419592,1,0.999998,1,0.9468417439243193,0.4821533638363344
864,3,6,MAT,2025-09-03,Algebra: VorbLK/DezZ,"stellt manchmal Fragen, die ein tieferes Verständnis für das aktuelle Thema zeigen | hat zuletzt deutlich von der individuellen Unterstützung in der Nachhilfe profitiert | braucht ab und zu Ermutigung, nach Misserfolgen | kann sich gut an Veränderungen im Lernumfeld anpassen | kann Zusammenhänge zwischen verschiedenen Informationen nur ausreichend erkennen",3,2,1,864,3,0.423909,-0.02093,0.165055,0.444814,0.427828,0.441149,0.465948,regulation,0.465948,1,0.999998,2,-3.318753235785011,2.9800899392379225
955,3,11,MAT,2025-09-03,Algebra: VorbLK/DezZ,"kann sein Wissen in Testsituationen bzw. unter Druck nur eingeschränkt anwenden | Selbstständigkeit hat sich in den letzten Wochen etwas verbessert | kann nur bedingt mit Stress umgehen, wenn Aufgaben schwieriger werden | ist oft fähig, Aufgaben ohne direkte Anleitung zu beenden | kann den eigenen Lösungsweg häufig nachvollziehbar mündlich präsentieren",3,2,1,955,3,0.415354,0.253803,0.308102,0.40322,0.410592,0.411872,0.409052,kognition,0.415354,1,0.999998,1,1.5742842728220627,-0.036002950424002624
1477,4,7,MAT,2025-09-03,Wurzelfunktion/-rechnung: komplÜb,"kann sein Wissen in Testsituationen bzw. unter Druck nur eingeschränkt anwenden | Einfluss der Nachhilfe auf die gesamte schulische Entwicklung spürbar positiv | muss regelmäßig an formale Vorgehensweisen erinnert werden | ist selten fähig, Aufgaben ohne direkte Anleitung zu beenden | zeigt nur selten Geduld mit sich selbst und den eigenen Lernfortschritten",3,2,1,1477,3,0.410289,0.225262,0.335825,0.407705,0.407709,0.410242,0.409133,kognition,0.410289,1,0.999998,1,1.7780031954414748,0.26735973791147
1567,4,12,MAT,2025-09-03,Dezimalzahlen: GRA,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | Beteiligung am Unterricht hat sich verbessert | kommt normalerweise aus eigener Motivation zur Nachhilfe | löst komplexe Aufgaben schnell | kann konstruktives Feedback gut umsetzen, um die eigene Leistung zu verbessern",3,2,1,1567,3,0.427322,0.273438,0.230103,0.41012,0.418516,0.422129,0.410035,kognition,0.427322,1,0.999998,1,0.40515203019372686,0.018522082701377906
2100,4,14,MAT,2025-09-03,Weitere Themen: VorbBLF,"kann neue Themen weitgehend mit bereits erlerntem Wissen verknüpfen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, stark erhöht | kann sich problemlos an Veränderungen im Lernumfeld anpassen | zeigt sich sehr zielstrebig beim Erreichen von Lernzielen | nutzt stets abwechslungsreiche Formulierungen",3,2,1,2100,3,0.423838,0.217554,0.290119,0.412938,0.411257,0.417811,0.417902,kognition,0.423838,1,0.999998,1,0.7313752838391938,0.4354262534644277
90,5,16,MAT,2025-09-04,Weitere Themen: vorbblf,kann sein Wissen in Testsituationen genauso gut wie im Unterricht anwenden | Ausdauer hat sich erhöht | setzt sich immer Ziele für die Nachhilfestunden | hält Fristen für Hausaufgaben und Projekte sehr konsequent ein | erholt sich sehr schnell von Rückschlägen und Misserfolgen,4,3,1,90,3,0.445239,0.194655,0.319923,0.388463,0.4268,0.429238,0.379751,kognition,0.445239,1,0.999998,1,0.655092911364269,-2.4965831317714895
358,5,15,MAT,2025-09-04,Potenzfunktion/-rechnung: komplÜb,"kann meistens der Aufgabenstellung entsprechend eine Antwort formulieren | Nachhilfe hat in letzter Zeit merklich zur Organisationsfähigkeit beigetragen | findet meistens Lösungen für unerwartete Fragen oder Aufgabenstellungen | kann umfangreiches Wissen in der Regel sinnvoll zusammenfassen | ist motiviert, auch wenn Themen oder Aufgaben als schwierig empfunden werden",4,3,1,358,3,0.407303,0.248564,0.324125,0.407794,0.408628,0.407887,0.409408,regulation,0.409408,1,0.999998,1,1.8851391440088676,0.37681606934001716
451,0,8,MAT,2025-09-04,Stochastik (Wahrscheinlichkeitsrechnung): baumdiagr,"versteht die Grundlagen des aktuellen Themas größtenteils | hat in letzter Zeit ein deutlich besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | kann zur Lösung eines komplexen Problems meistens einzelne Zwischenschritte entwickeln | arbeitet durchgängig in einem angemessenen Tempo | nutzt regelmäßig Fragen, um eigenes Verständnis zu vertiefen",4,3,1,451,3,0.440968,0.055481,0.232762,0.423571,0.437741,0.435788,0.432836,kognition,0.440968,1,0.999998,2,-2.193741675378075,0.5861186928008053
555,5,9,MAT,2025-09-04,Weitere Themen: dezz,"konnte Wissen in der heutigen Stunde weitgehend festigen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, stark erhöht | kommuniziert seine Gedanken und Ideen sehr verständlich und nachvollziehbar | verhält sich sehr offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | zeigt ständig Interesse daran, neue Themen zu erkunden und zu lernen",4,3,1,555,3,0.405586,0.321545,0.288998,0.401676,0.405669,0.405757,0.397536,performanz,0.405757,1,0.999998,1,2.4078048748847984,-0.06370889788661513
1754,5,18,MAT,2025-09-04,Weitere Themen: expwachs,"muss ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | Prüfungsangst des Schülers hat sich geringfügig verringert | hat geplante Zeit überwiegend sinnvoll genutzt | erkennt Fehler und Korrekturen während des Unterrichts weitgehend als Chance zum Lernen | versteht überwiegend, dass es trotz (kleinen) Erfolgen wichtig sein kann, weiter zu üben",4,3,1,1754,3,0.436141,0.072004,0.173122,0.430559,0.428134,0.446015,0.454987,regulation,0.454987,1,0.999998,2,-2.8049664729913317,1.7411813480309084
2020,6,19,MAT,2025-09-04,Geometrie: kreis,"fühlt sich ziemlich sicher bei der Anwendung des Gelernten in neuen Kontexten | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | kann in der Regel logische Verbindungen zwischen verschiedenen Themen herstellen | nutzt oft abwechslungsreiche Formulierungen | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | add | Fach		Thema",4,3,1,2020,3,0.398228,0.291264,0.340713,0.402728,0.396317,0.40135,0.400192,motivation,0.402728,1,0.999998,1,3.0342564497456235,0.25544257234355866
14,7,20,PHY,2025-09-05,Weitere Themen: vorbblf,"beherrscht die spezifischen Fachbegriffe zuverlässig | Einstellung zum Fach MAT hat sich in den letzten Stunden stark verbessert | arbeitet konsequent auf langfristige Ziele hin, bei denen sofortige Erfolge gelegentlich ausbleiben | kann sich zuverlässig an früher Gelerntes erinnern und es nutzen | braucht selten Unterstützung bei der Anwendung neuer Lernmethoden",5,4,1,14,3,0.406206,0.228541,0.339739,0.409542,0.406202,0.410022,0.40804,performanz,0.410022,1,0.999998,1,1.9395573986512908,0.41928857130289593
863,7,6,MAT,2025-09-05,Dezimalzahlen: vorblk,"kann meistens den Operatoren der Aufgabenstellung entsprechend eine Antwort formulieren | Selbstständigkeit hat sich in den letzten Wochen verbessert | erreicht in der Regel vereinbarte Lernziele | strebt meist danach, Aufgaben ohne Hilfe zu bewältigen | kann sich nach einer unerwarteten Unterbrechung schnell wieder auf den Unterricht fokussieren",5,4,1,863,3,0.405658,0.277913,0.31973,0.400272,0.410033,0.402998,0.406477,methodik,0.410033,1,0.999998,1,2.217439408775338,0.028638641993828266
954,7,11,MAT,2025-09-05,Dezimalzahlen: vorblk,"kann sein Wissen im Unterricht besser anwenden als in Testsituationen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, verbessert | kann nur wenig geschickt zwischen Aufgaben wechseln, die unterschiedliche Lernbereiche abdecken | ist allgemein motiviert | nutzt oft abwechslungsreiche Formulierungen",5,4,1,954,3,0.46761,0.120653,0.213482,0.406369,0.440936,0.439752,0.410199,kognition,0.46761,1,0.999998,2,-2.1244932290386394,-1.3971159087941458
13,2,20,MAT,2025-09-08,Newtonsche Gesetze: VorbLK,"kann erlerntes Wissen auch bei unangekündigten Tests zuverlässig abrufen | Geschwindigkeit beim Lösen von Aufgaben hat sich in den letzten Stunden ohne Qualitätsverlust erhöht | kann den eigenen Lösungsweg häufig nachvollziehbar mündlich präsentieren | versucht sich oftmals erneut an Aufgaben, mit denen es kurz zuvor Probleme gab | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen",1,0,1,13,3,0.402272,0.26481,0.325911,0.408358,0.402112,0.407705,0.408849,regulation,0.408849,1,0.999998,1,2.250727723722019,0.5670424312916659
89,2,16,MAT,2025-09-08,Weitere Themen: VorbBLF,"konnte Wissen in der heutigen Stunde grundlegend erweitern | konnte in den vergangenen Wochen viele neue Lernstrategien durch die Nachhilfe entwickeln | gibt oft zu erkennen, wenn er ein Problem mit einer Aufgabenstellung hat | immer bereit für Lernerfolg zusätzlichen Aufwand zu betreiben | teilt sich die eigene Lernzeit angemessen ein",1,0,1,89,3,0.422525,0.220279,0.281186,0.409472,0.423417,0.419781,0.413178,methodik,0.423417,1,0.999998,1,0.4613729639531503,0.04223474457037652
135,2,21,PHY,2025-09-08,Weitere Themen: JahrAbschl,erinnert sich gut an den zuvor behandelten Stoff | Vorbereitung auf anstehende Tests hat sich verbessert | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | kann Informationen gut nach ihrer Wichtigkeit unterscheiden | Erfolge fördern die Motivation normalerweise,1,0,1,135,3,0.42754,0.166062,0.297325,0.415547,0.413743,0.430533,0.414737,performanz,0.430533,1,0.999998,1,0.16416089640488202,0.2322745343888126
1566,0,12,MAT,2025-09-08,Grundrechenarten: DezZ,"kann Gelerntes gut auf andere Fächer oder den Alltag übertragen | konnte in den vergangenen Wochen einige neue Lernstrategien durch die Nachhilfe entwickeln | hält Fristen für Hausaufgaben und Projekte konsequent ein | zeigt überwiegend Geduld mit sich selbst und den eigenen Lernfortschritten | schlägt selten sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte",1,0,1,1566,3,0.420087,0.157608,0.317225,0.413187,0.421564,0.421993,0.414165,performanz,0.421993,1,0.999998,1,0.39597655723650077,0.21463695046254785
320,1,3,MAT,2025-09-09,Dezimalzahlen: GRA,"kann erlerntes Wissen weitgehend in eigenen Worten wiedergeben | Zuverlässigkeit bei den Hausaufgaben hat sich verbessert | kann sein Vorwissen meistens reaktivieren, um neue Informationen besser zu verstehen | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als uninteressant empfunden wird | muss selten an formale Vorgehensweisen erinnert werden",2,1,1,320,3,0.446105,0.044005,0.210098,0.422091,0.438556,0.441355,0.435457,kognition,0.446105,1,0.999998,2,-2.6601730470720115,0.46357535969124125
389,4,15,MAT,2025-09-09,Weitere Themen: Terme,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, erhöht | braucht ab und zu Ermutigung, nach Misserfolgen | kann sich weniger gut auf eine Aufgabe konzentrieren, wenn diese als zu schwer empfunden wird | kann einigermaßen flexibel mit unerwarteten Aufgabenstellungen umgehen",2,1,1,389,3,0.439834,0.219283,0.266938,0.40294,0.420414,0.418505,0.415869,kognition,0.439834,1,0.999998,1,0.16348386355764694,-0.47804193140635537
424,2,5,MAT,2025-09-09,Weitere Themen: Terme,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | Ausdauer hat sich, vor allem hinsichtlich schwieriger oder umfangreicher Aufgaben, erhöht | braucht ab und zu Ermutigung, nach Misserfolgen | kann sich weniger gut auf eine Aufgabe konzentrieren, wenn diese als zu schwer empfunden wird | kann einigermaßen flexibel mit unerwarteten Aufgabenstellungen umgehen",2,1,1,424,3,0.439834,0.219283,0.266938,0.40294,0.420414,0.418505,0.415869,kognition,0.439834,1,0.999998,1,0.16348386355764694,-0.47804193140635537
450,2,8,MAT,2025-09-09,Weitere Themen: JahrAb,"nutzt oft die gegebenen Tipps | wendet die in der Nachhilfe gelernten Strategien meistens auch außerhalb der Nachhilfestunden an | kann Wissen, das in den letzten Nachhilfestunden thematisiert wurde, meistens abrufen | antwortet auf spontane Fragen zufriedenstellend | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | nM Statistik",2,1,1,450,3,0.436596,0.238468,0.159489,0.4171,0.434117,0.431854,0.422077,kognition,0.436596,1,0.999998,2,-1.2993940931610362,0.331278178580204
554,2,9,PHY,2025-09-09,Weitere Themen: Terme,zeigt von Stunde zu Stunde meistens Fortschritte | Einfluss der Nachhilfe auf die gesamte schulische Entwicklung positiv | hat geplante Zeit überwiegend sinnvoll genutzt | Wechsel zwischen verschiedenen Themen gelingt mit wenig Aufwand | bringt vereinzelt eigene Ideen oder Vorschläge im Unterricht ein | nM rwDr,2,1,1,554,3,0.441777,0.0,0.31438,0.384052,0.44603,0.453669,0.392098,performanz,0.453669,1,0.999998,0,-1.4137207262719191,-2.7360417147814036
1476,2,7,MAT,2025-09-09,Potenzfunktion/-rechnung: Üb,"muss ab und zu an grundlegende Vorgehensweisen des Faches MAT erinnert werden | Vorbereitung auf anstehende Tests hat sich etwas verbessert | hat viel Vertrauen in die eigenen Fähigkeiten | plant Lernaktivitäten eher selten im Voraus | ergreift oft die Möglichkeit, Hilfsmittel (z.B. Taschenrechner, Tafelwerk, Wörterbuch) zu nutzen",2,1,1,1476,3,0.424644,0.193491,0.293463,0.40474,0.421227,0.420737,0.42172,kognition,0.424644,1,0.999998,1,0.33027203116306925,0.006137549901354652
207,4,13,MAT,2025-09-10,Geometrie: AufgLB,fühlt sich eher unsicher bei der Anwendung des Gelernten in neuen Kontexten | Einstellung zum Lernen hat sich in letzter Zeit geringfügig verbessert | kann den eigenen Lösungsweg häufig nachvollziehbar schriftlich präsentieren | vertraut nur selten den eigenen Fähigkeiten | setzt Prioritäten bei Lernaufgaben wenig sinnvoll,3,2,1,207,3,0.394338,0.323684,0.338793,0.395587,0.393611,0.393964,0.397889,regulation,0.397889,1,0.999998,1,3.5838586930754146,0.051106709677439674
862,3,6,MAT,2025-09-10,Weitere Themen: VorbLK,"konnte Wissen in der heutigen Stunde grundlegend festigen | hat in letzter Zeit ein besseres Verständnis für die Anforderungen der Lehrkraft in der Schule entwickelt | kann seine Motivation normalerweise trotz den Fehlern, die er macht, aufrechterhalten | zeigt sich zielstrebig beim Erreichen von Lernzielen | kann nur wenig effektiv von einer Aufgabe zur anderen wechseln",3,2,1,862,3,0.430631,0.183207,0.33044,0.397725,0.428547,0.419085,0.392847,kognition,0.430631,1,0.999998,1,0.7918962729687693,-1.3647529387200406
953,3,11,MAT,2025-09-10,Weitere Themen: VorbLK,"kann erlerntes Wissen nur begrenzt in eigenen Worten wiedergeben | Einstellung zum Fach MAT hat sich in den letzten Stunden verbessert | gibt nur manchmal zu erkennen, wenn er etwas nicht verstanden hat | schlägt gelegentlich sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte | kommt normalerweise aus eigener Motivation zur Nachhilfe",3,2,1,953,3,0.420598,0.257271,0.275954,0.408295,0.414134,0.416823,0.410854,kognition,0.420598,1,0.999998,1,0.9960865901447981,0.10959689030940711
1475,4,7,MAT,2025-09-10,Wurzelfunktion/-rechnung: KorrLK,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben weniger effektiv | Prüfungsangst des Schülers hat sich geringfügig verringert | kann einigermaßen flexibel mit unerwarteten Aufgabenstellungen umgehen | nutzt Fehler und Korrekturen während des Unterrichts hin und wieder für das eigene Lernwachstum | ist oft fähig, Aufgaben ohne direkte Anleitung zu beginnen",3,2,1,1475,3,0.436175,0.081911,0.259148,0.414049,0.432415,0.445438,0.423138,performanz,0.445438,1,0.999998,2,-1.5793763073958156,-0.07028441999474859
1565,4,12,MAT,2025-09-10,Prozent- und Zinsrechnung: PrR,"kann effektiv Lösungsstrategien für komplexe Probleme entwickeln | Beteiligung am Unterricht hat sich verbessert | erklärt komplexe Sachverhalte meistens in einer logischen Reihenfolge | kann sich gut auf eine Aufgabe konzentrieren, auch wenn diese als uninteressant empfunden wird | antwortet auf spontane Fragen gut",3,2,1,1565,3,0.443846,0.190368,0.197569,0.418112,0.424141,0.442653,0.420795,kognition,0.443846,1,0.999998,2,-1.3485459998541733,0.13369508583910697
1900,4,22,PHY,2025-09-10,Weitere Themen: quadrFkt,"versteht die Grundlagen des aktuellen Themas nur bedingt | Vertrauen in die eigenen Fähigkeiten hat sich in den letzten Wochen geringfügig verbessert | kann neue Informationen nur wenig verlässlich aufnehmen und wiedergeben | zeigt oftmals Interesse daran, neue Themen zu erkunden und zu lernen | gibt nur manchmal zu erkennen, wenn er etwas nicht verstanden hat",3,2,1,1900,3,0.424279,0.235132,0.255334,0.412019,0.420342,0.421261,0.419039,kognition,0.424279,1,0.999998,1,0.2547521989454172,0.3512696321518499
2099,4,14,MAT,2025-09-10,Weitere Themen: VorbBLF,"ist überwiegend in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | Einstellung zum Fach MAT hat sich in den letzten Stunden stark verbessert | kann komplexe Informationen verständlich mit eigenen Worten erklären | braucht selten Unterstützung bei der Anwendung neuer Lernmethoden | bearbeitet Aufgaben erfolgreich ohne ständige Anleitung",3,2,1,2099,3,0.434786,0.067319,0.250134,0.424681,0.434435,0.433363,0.432398,kognition,0.434786,1,0.999998,2,-1.7683596811976585,0.7845485008401323
88,5,16,MAT,2025-09-11,Weitere Themen: VorbBLF,"kann Gelerntes gut auf andere Fächer oder den Alltag übertragen | Notenentwicklung in den letzten Wochen unverändert | offen für neue Strategien oder Herangehensweisen beim Lernen, besonders nach Misserfolgen | strebt oftmals danach, Aufgaben selbstständig, also ohne Hilfe, zu lösen | kann gut nach einem festgelegten Zeitplan lernen",4,3,1,88,3,0.417402,0.248806,0.289363,0.407753,0.41654,0.415709,0.409335,kognition,0.417402,1,0.999998,1,1.09567215532051,0.06845672956516584
357,5,15,MAT,2025-09-11,Weitere Themen: VorbBLF TA,"ist nur vereinzelt in der Lage, die Fehler einer fremden Lösung zu begründen und zu berichtigen | Prüfungsangst des Schülers hat sich geringfügig verringert | achtet wenig sorgfältig darauf gemachte Fehler in folgenden Aufgaben zu vermeiden | schlägt gelegentlich sinnvolle Übungen oder Themen vor, an denen er arbeiten möchte | kann den eigenen Lösungsweg nur selten nachvollziehbar mündlich präsentieren",4,3,1,357,3,0.45502,0.089818,0.111766,0.423386,0.446438,0.441049,0.446439,kognition,0.45502,1,0.999998,2,-3.6726257498590407,0.7305529749510755
553,5,9,MAT,2025-09-11,Weitere Themen: RechtwDr,"erinnert sich gut an den zuvor behandelten Stoff | Beteiligung am Unterricht hat sich verbessert | verhält sich offen, wenn die Lehrkraft über Rückschläge sprechen will (bzw. wenn er selbst darüber sprechen soll) | kann gut nach einem festgelegten Zeitplan lernen | erkennt regelmäßig, dass ein bereits besprochener Lösungsansatz erneut benötigt wird",4,3,1,553,3,0.42056,0.257309,0.241343,0.419608,0.401924,0.431936,0.417719,performanz,0.431936,1,0.999998,1,0.5527728671929398,0.88187279637687
664,5,10,MAT,2025-09-11,Stochastik (Wahrscheinlichkeitsrechnung): UrnProbl,"nutzt vorhandene Hilfsmittel zum Lösen von Aufgaben effektiv | Beteiligung am Unterricht hat sich stark verbessert | kann gut mit Stress umgehen, wenn Aufgaben schwieriger werden | kann Frustration aufgrund von Fehlern und Rückschlägen normalerweise vermeiden | kommt stets aus eigener Motivation zur Nachhilfe",4,3,1,664,3,0.43099,0.190526,0.210556,0.410581,0.412408,0.49443,0.387933,performanz,0.49443,1,0.999998,0,-1.1146569005227072,-1.1578063494505677
